freq_GHz,S21_dB,S31_dB,S41_dB,S51_dB,S61_dB
1.000000000000000021e-02,-8.070084395799999299e+01,-7.291895700400000635e+01,-7.902885307299999340e+01,-7.486616644199999371e+01,-7.038641500500000348e+01
3.001001001000000099e-02,-7.076102828800000566e+01,-7.733785001699999384e+01,-7.356827578099999698e+01,-9.248651002600000481e+01,-7.743345613300000707e+01
5.002002002000000003e-02,-7.806326635700000338e+01,-8.855234672500000670e+01,-9.454815433100000632e+01,-8.106889326900000015e+01,-7.987711827900000117e+01
7.003003002999999560e-02,-8.630088024200000518e+01,-8.410181679800000154e+01,-7.522193367200000580e+01,-8.116058038500000293e+01,-9.028552604399999382e+01
9.004004004000000505e-02,-8.834981484700000465e+01,-8.390112306499999306e+01,-8.028697004599999332e+01,-7.898303536900000665e+01,-7.965299041199999408e+01
1.100500500500000006e-01,-7.845679794400000162e+01,-8.504098198799999864e+01,-7.530293766500000174e+01,-7.989429251599999304e+01,-8.179756831400000294e+01
1.300600600600000101e-01,-8.660866783800000235e+01,-7.810847604500000330e+01,-1.178188999500000023e+02,-7.895184345200000564e+01,-7.688083387000000357e+01
1.500700700700000056e-01,-8.051076733399999341e+01,-8.138462552199999323e+01,-9.258079078900000525e+01,-8.325367282800000623e+01,-8.137988352799999348e+01
1.700800800800000012e-01,-8.655189993000000470e+01,-8.097516131099999370e+01,-8.043211586099999977e+01,-8.235356669099999749e+01,-7.813463418400000648e+01
1.900900900899999968e-01,-7.508226387499999532e+01,-7.672355980800000452e+01,-7.750590568100000155e+01,-7.823369834000000367e+01,-8.217696825299999830e+01
2.101001000999999924e-01,-8.346773721300000659e+01,-8.175722595400000614e+01,-7.918457942700000274e+01,-7.705251194199999532e+01,-8.501375503699999570e+01
2.301101101100000157e-01,-8.572282449899999790e+01,-8.621733616199999517e+01,-8.447356316299999435e+01,-7.940215700599999593e+01,-8.192752960500000370e+01
2.501201201200000113e-01,-8.198711588499999436e+01,-8.342833524899999986e+01,-7.887005117799999709e+01,-8.641065428100000645e+01,-8.358110488699999507e+01
2.701301301299999791e-01,-7.711702667699999836e+01,-8.176550257700000657e+01,-8.330510532899999987e+01,-7.691041893000000584e+01,-8.566091552000000320e+01
2.901401401400000024e-01,-9.318438636499999461e+01,-8.045666364699999917e+01,-8.171612386300000708e+01,-8.113370197099999359e+01,-7.631695961600000544e+01
3.101501501499999702e-01,-8.670333442300000115e+01,-7.695639016100000163e+01,-9.655937784399999657e+01,-8.391693234699999948e+01,-9.009378316699999800e+01
3.301601601600000491e-01,-9.792987874700000361e+01,-7.639416215800000032e+01,-7.828206243799999697e+01,-8.206750236000000598e+01,-8.829752764299999512e+01
3.501701701700000169e-01,-8.579093890500000441e+01,-7.102194856699999548e+01,-7.581087548300000378e+01,-8.476332736000000523e+01,-7.954691381099999603e+01
3.701801801799999847e-01,-7.765942690100000334e+01,-7.783450119200000472e+01,-9.102471777600000280e+01,-7.416651809699999376e+01,-7.137693680099999938e+01
3.901901901900000080e-01,-8.338063669699999991e+01,-7.590126630499999294e+01,-7.411335367499999904e+01,-7.975838238000000047e+01,-7.344355447399999548e+01
4.102002001999999758e-01,-7.331738219700000059e+01,-7.220049837199999843e+01,-7.310499203300000204e+01,-7.470135732699999664e+01,-8.209526442300000326e+01
4.302102102099999992e-01,-8.981413848399999722e+01,-7.194441399199999410e+01,-9.832451914300000340e+01,-8.531491010000000585e+01,-8.132968237900000474e+01
4.502202202200000225e-01,-7.822300346699999807e+01,-7.855821099400000662e+01,-7.135827540100000022e+01,-7.311994608700000242e+01,-7.910772463499999674e+01
4.702302302300000458e-01,-7.383626768599999934e+01,-8.314788686999999356e+01,-7.001598665199999516e+01,-7.219633803199999988e+01,-7.566986819599999592e+01
4.902402402400000136e-01,-8.186653434900000548e+01,-7.806190003499999364e+01,-6.890202940000000353e+01,-7.597319101300000455e+01,-9.260681400299999666e+01
5.102502502500000370e-01,-7.773005119699999454e+01,-7.736278221999999971e+01,-7.346072821200000647e+01,-7.691007275200000493e+01,-7.785976239299999691e+01
5.302602602599999493e-01,-8.043812475900000436e+01,-7.433983112999999321e+01,-6.621441815500000416e+01,-8.316128033399999708e+01,-7.020769484699999907e+01
5.502702702699999726e-01,-7.213782707699999719e+01,-7.313299594000000070e+01,-6.281737539899999945e+01,-8.864861611599999947e+01,-6.677292439000000002e+01
5.702802802799999959e-01,-7.026651631699999712e+01,-7.131419763099999898e+01,-5.978303387700000116e+01,-7.538662981800000296e+01,-6.401950410400000635e+01
5.902902902899999082e-01,-7.333050202299999398e+01,-6.905198151000000450e+01,-5.844009653900000245e+01,-6.720866438999999559e+01,-6.121468865700000350e+01
6.103003002999999316e-01,-7.499991127799999902e+01,-6.803621539799999596e+01,-5.488290936899999650e+01,-6.772391279900000427e+01,-6.047226313800000241e+01
6.303103103099999549e-01,-7.584737455200000511e+01,-6.969048797499999637e+01,-5.313245610399999919e+01,-8.070319088099999760e+01,-5.865670913299999967e+01
6.503203203200000893e-01,-6.780454505000000154e+01,-6.430080861899999434e+01,-5.151596234000000152e+01,-6.716140758100000596e+01,-5.583146008199999955e+01
6.703303303300000016e-01,-6.831317033199999855e+01,-5.933364448300000049e+01,-4.886463496500000048e+01,-6.538599696900000424e+01,-5.274543743099999915e+01
6.903403403400000249e-01,-6.119350029099999944e+01,-6.169623194300000080e+01,-4.819676994200000308e+01,-6.791255201699999589e+01,-5.209106735600000349e+01
7.103503503500000482e-01,-6.225214494400000120e+01,-5.700213144699999646e+01,-4.780098014600000056e+01,-6.331810294699999986e+01,-5.257095321300000279e+01
7.303603603599999605e-01,-5.807249217900000104e+01,-5.586159754199999838e+01,-4.661820697099999933e+01,-6.595528493300000150e+01,-5.080830804000000001e+01
7.503703703699999839e-01,-5.562622124199999973e+01,-5.595736821199999866e+01,-4.702789492699999840e+01,-6.486331191799999374e+01,-4.911335329799999982e+01
7.703803803800000072e-01,-5.531742936500000241e+01,-5.836608590200000179e+01,-4.694754766599999840e+01,-6.240846432899999741e+01,-4.852989401800000024e+01
7.903903903900000305e-01,-5.397068703499999742e+01,-5.520132714199999668e+01,-4.653061941800000056e+01,-6.183142248000000052e+01,-4.691707165799999757e+01
8.104004003999999428e-01,-5.280513426200000282e+01,-5.723620782999999790e+01,-4.613094673999999884e+01,-6.448738816899999904e+01,-4.573519376299999806e+01
8.304104104099999661e-01,-5.289748938799999678e+01,-6.429391857800000309e+01,-4.793792027300000314e+01,-6.522402539799999488e+01,-4.572877290499999958e+01
8.504204204199999895e-01,-5.137584051900000048e+01,-5.879909073200000336e+01,-4.888657636399999973e+01,-6.257679587700000212e+01,-4.589770112499999755e+01
8.704304304299999018e-01,-5.099152830399999914e+01,-5.594666456600000259e+01,-4.807036454800000058e+01,-6.093627004399999691e+01,-4.582068579599999936e+01
8.904404404400000361e-01,-5.399166070799999773e+01,-5.698588682199999766e+01,-4.785167805700000088e+01,-6.218076527200000214e+01,-4.543065702599999867e+01
9.104504504500000595e-01,-5.272499025599999811e+01,-5.888060676999999998e+01,-4.867064612600000117e+01,-6.025778124299999661e+01,-4.486434212500000029e+01
9.304604604600000828e-01,-5.446032562700000312e+01,-5.760023520200000036e+01,-4.810801340300000106e+01,-5.894225158399999742e+01,-4.406862783999999778e+01
9.504704704699999951e-01,-5.389486346999999711e+01,-6.066048212599999800e+01,-4.741752314699999715e+01,-6.145943188900000109e+01,-4.426837380199999927e+01
9.704804804800000184e-01,-5.364475521500000355e+01,-6.171240783399999685e+01,-4.844000230599999668e+01,-6.226873187500000029e+01,-4.486784035200000176e+01
9.904904904900000417e-01,-5.521822082599999959e+01,-6.266998129800000328e+01,-4.862589818899999727e+01,-6.261181309300000208e+01,-4.491915382300000203e+01
1.010500500500000065e+00,-5.819222099499999956e+01,-6.689284308800000645e+01,-4.957528043199999956e+01,-6.661693275899999378e+01,-4.527703842599999717e+01
1.030510510500000088e+00,-5.656420162300000243e+01,-6.501694152999999687e+01,-4.871522367200000048e+01,-6.581895621900000037e+01,-4.539618667399999907e+01
1.050520520500000110e+00,-6.092754240200000027e+01,-6.300086975699999670e+01,-4.917342128800000012e+01,-6.498298795700000596e+01,-4.598688467899999921e+01
1.070530530499999911e+00,-6.036488468200000312e+01,-6.029136812299999804e+01,-4.930800777799999679e+01,-6.388893091599999963e+01,-4.654057446800000264e+01
1.090540540499999933e+00,-6.088415925900000047e+01,-6.151848373100000344e+01,-4.933497771300000068e+01,-6.284889444299999894e+01,-4.567406461899999925e+01
1.110550550599999964e+00,-6.044047913899999713e+01,-6.571189152799999533e+01,-4.893473462099999693e+01,-6.465207040200000677e+01,-4.530287010299999650e+01
1.130560560599999986e+00,-6.686265766699999347e+01,-6.614648044999999854e+01,-4.835684616300000016e+01,-7.252927409100000489e+01,-4.444307253400000235e+01
1.150570570600000009e+00,-5.970350413700000303e+01,-7.772522703100000285e+01,-4.865068308499999716e+01,-8.179484167299999342e+01,-4.346381250700000010e+01
1.170580580599999809e+00,-6.344179986099999979e+01,-6.941882897700000399e+01,-4.827970874599999718e+01,-6.670668530700000076e+01,-4.299603475300000355e+01
1.190590590599999832e+00,-6.602085604799999885e+01,-7.505424651900000299e+01,-4.713068340899999953e+01,-6.581416193399999770e+01,-4.320755426899999918e+01
1.210600600599999854e+00,-6.559142986400000552e+01,-6.358239063500000299e+01,-4.623679650100000060e+01,-6.410750316700000440e+01,-4.246613226099999849e+01
1.230610610599999877e+00,-6.945585555200000272e+01,-6.318275541300000242e+01,-4.442374308099999780e+01,-6.273504996100000142e+01,-4.223577854100000195e+01
1.250620620599999899e+00,-6.245141002799999796e+01,-6.267345963300000022e+01,-4.440793861800000286e+01,-7.258090174599999500e+01,-4.202296162999999751e+01
1.270630630599999922e+00,-6.578805857199999707e+01,-9.017473422599999822e+01,-4.366814009699999843e+01,-6.338985286100000138e+01,-4.111471577799999721e+01
1.290640640599999944e+00,-6.522757079199999453e+01,-6.367346160999999682e+01,-4.283888421700000038e+01,-7.029226355500000523e+01,-4.074342640500000101e+01
1.310650650699999975e+00,-5.861703864199999714e+01,-6.409493910300000152e+01,-4.291553106700000342e+01,-7.007476630799999384e+01,-4.102019167800000332e+01
1.330660660699999998e+00,-5.866915165999999715e+01,-6.553591493899999421e+01,-4.276902776299999687e+01,-6.522263091899999665e+01,-4.061749207500000125e+01
1.350670670700000020e+00,-5.551889081899999923e+01,-6.044819719000000191e+01,-4.205619210599999747e+01,-6.220330107499999883e+01,-4.039582856300000202e+01
1.370680680700000043e+00,-5.385430896399999767e+01,-5.905679075500000152e+01,-4.132597310799999946e+01,-6.290548801700000325e+01,-3.941353724900000088e+01
1.390690690700000065e+00,-5.800362369399999807e+01,-5.670645616600000238e+01,-4.083340958299999812e+01,-6.152530717500000179e+01,-3.864187665899999757e+01
1.410700700700000088e+00,-5.720852378400000049e+01,-5.685038883200000015e+01,-4.006449988800000028e+01,-6.596280105399999627e+01,-3.797881480499999896e+01
1.430710710700000110e+00,-5.385685353899999939e+01,-5.594996131399999939e+01,-3.904636979200000013e+01,-5.965029704500000207e+01,-3.697556946400000299e+01
1.450720720700000133e+00,-5.264877127599999795e+01,-5.615100011599999874e+01,-3.829911085999999898e+01,-7.193084413100000063e+01,-3.608727537099999694e+01
1.470730730700000155e+00,-5.163771913000000069e+01,-5.313866607799999997e+01,-3.768208368999999891e+01,-6.862064091300000257e+01,-3.462309337899999662e+01
1.490740740699999956e+00,-5.095113049100000069e+01,-5.336834731500000117e+01,-3.613338978099999821e+01,-6.864165377099999432e+01,-3.329125215500000223e+01
1.510750750799999986e+00,-5.218507215000000343e+01,-5.348074279699999778e+01,-3.517206989799999661e+01,-7.201185390199999858e+01,-3.219124859200000088e+01
1.530760760800000009e+00,-5.014639942400000194e+01,-5.686071036199999895e+01,-3.408723731599999951e+01,-6.798010853200000270e+01,-3.089362847299999970e+01
1.550770770800000031e+00,-5.038508329100000083e+01,-5.691770663700000199e+01,-3.321635322200000218e+01,-6.019912367399999908e+01,-2.983809395999999836e+01
1.570780780800000054e+00,-5.001810903999999880e+01,-5.972607862299999937e+01,-3.280665102300000058e+01,-5.845514874599999899e+01,-2.951448716899999880e+01
1.590790790799999854e+00,-5.325174534199999954e+01,-6.296910342500000013e+01,-3.310165437900000285e+01,-5.465838910699999786e+01,-2.950749356600000084e+01
1.610800800799999877e+00,-5.589059797299999843e+01,-6.045456760100000082e+01,-3.356365921900000160e+01,-5.633946117499999673e+01,-2.973597698700000080e+01
1.630810810799999899e+00,-5.541769486799999811e+01,-5.674322519199999704e+01,-3.265468547700000101e+01,-5.754593174299999703e+01,-2.957572046800000010e+01
1.650820820799999922e+00,-5.470598519600000031e+01,-6.150340448600000087e+01,-3.190574005099999866e+01,-6.277336032299999857e+01,-2.950300584600000064e+01
1.670830830799999944e+00,-5.010439962400000269e+01,-5.146496732600000001e+01,-3.075445919999999944e+01,-5.580636132699999763e+01,-2.897150282100000140e+01
1.690840840799999967e+00,-4.562366758299999958e+01,-4.971922758600000236e+01,-3.013785155400000093e+01,-5.275732605999999691e+01,-2.840267815600000034e+01
1.710850850899999998e+00,-4.483188718000000250e+01,-5.285075177299999893e+01,-2.987412664500000048e+01,-5.045466550399999761e+01,-2.751922508799999889e+01
1.730860860900000020e+00,-4.598345595899999694e+01,-5.414349715200000190e+01,-3.020423936599999948e+01,-5.249825339600000262e+01,-2.757457058800000027e+01
1.750870870900000043e+00,-4.591637951199999890e+01,-5.729092381200000261e+01,-3.092105058199999945e+01,-5.372888174300000230e+01,-2.828856691200000029e+01
1.770880880900000065e+00,-4.658733612599999674e+01,-6.133837656099999691e+01,-3.204596784799999654e+01,-5.389443267899999768e+01,-2.872816651999999848e+01
1.790890890900000088e+00,-4.635604899199999807e+01,-5.588330696599999925e+01,-3.318037337199999826e+01,-5.356933673300000009e+01,-2.932770125700000108e+01
1.810900900900000110e+00,-4.715533897299999921e+01,-5.240368000200000154e+01,-3.354135247100000328e+01,-5.370931349100000318e+01,-3.034433384400000122e+01
1.830910910900000133e+00,-4.986348618899999963e+01,-5.292985067400000077e+01,-3.339657131799999945e+01,-5.450259372499999699e+01,-3.099120535899999851e+01
1.850920920900000155e+00,-5.306763927000000081e+01,-5.441311230600000215e+01,-3.409616178999999647e+01,-5.827938115599999946e+01,-3.226737781399999960e+01
1.870930930900000178e+00,-5.723190966699999649e+01,-5.610408975600000048e+01,-3.409929698399999864e+01,-5.862767417799999947e+01,-3.323659482800000120e+01
1.890940940900000200e+00,-5.774609657999999968e+01,-6.515552544000000523e+01,-3.453508475299999958e+01,-5.633846160800000291e+01,-3.335482637700000197e+01
1.910950951000000009e+00,-6.041900893900000113e+01,-6.456527981499999669e+01,-3.493283710699999745e+01,-5.833838899599999905e+01,-3.343116270000000156e+01
1.930960961000000031e+00,-5.735164473900000104e+01,-6.491829308299999468e+01,-3.477705572899999709e+01,-6.184744663299999701e+01,-3.324918341899999774e+01
1.950970971000000054e+00,-5.568626916499999879e+01,-5.455032987799999944e+01,-3.453406450500000346e+01,-6.495767772400000695e+01,-3.295805836200000272e+01
1.970980981000000076e+00,-5.530092611100000255e+01,-5.310866035800000162e+01,-3.434003469099999961e+01,-5.944999583300000268e+01,-3.261603680999999710e+01
1.990990991000000099e+00,-5.342525080499999746e+01,-5.317696073900000187e+01,-3.410541274900000275e+01,-5.560724931499999713e+01,-3.277187373299999962e+01
2.011001000999999899e+00,-5.368543202499999722e+01,-5.129850507399999771e+01,-3.423129731800000286e+01,-5.328215057999999971e+01,-3.262751581100000209e+01
2.031011010999999922e+00,-5.819347362900000320e+01,-4.867792507200000074e+01,-3.448895327299999991e+01,-5.456008864900000077e+01,-3.281027329599999831e+01
2.051021020999999944e+00,-5.714852560100000289e+01,-4.828128287700000243e+01,-3.354390016800000041e+01,-5.829570741300000236e+01,-3.234142474499999764e+01
2.071031030999999967e+00,-6.453680176700000004e+01,-4.721395789000000320e+01,-3.306568894600000164e+01,-5.789457632100000239e+01,-3.188525278999999912e+01
2.091041040999999989e+00,-5.719322373100000334e+01,-4.690850210199999992e+01,-3.274059210299999734e+01,-6.084988245099999915e+01,-3.184237529700000024e+01
2.111051051100000020e+00,-5.817367590399999955e+01,-4.672104368200000124e+01,-3.268039418400000073e+01,-6.301188427000000303e+01,-3.167091602400000028e+01
2.131061061100000043e+00,-5.155529139600000121e+01,-4.765309894899999676e+01,-3.295747504599999900e+01,-6.192461113099999892e+01,-3.124069634700000009e+01
2.151071071100000065e+00,-5.271477541600000194e+01,-4.749248405000000162e+01,-3.298052341700000056e+01,-6.410543687400000579e+01,-3.122698582800000011e+01
2.171081081100000088e+00,-5.129974894000000063e+01,-4.830045544699999738e+01,-3.269053299000000123e+01,-6.982838729399999522e+01,-3.113631341800000030e+01
2.191091091100000110e+00,-5.304169963399999688e+01,-4.771667087600000201e+01,-3.188140359499999832e+01,-5.686134023799999682e+01,-3.089014041100000085e+01
2.211101101099999688e+00,-5.039181571400000337e+01,-4.742292508900000314e+01,-3.158238361400000116e+01,-5.895175760099999707e+01,-3.084177220999999847e+01
2.231111111099999711e+00,-5.251327540999999854e+01,-4.822434635900000188e+01,-3.179357625200000115e+01,-5.934928067500000282e+01,-3.047631820200000163e+01
2.251121121099999733e+00,-5.170396872500000285e+01,-4.810855233400000230e+01,-3.216948685100000205e+01,-5.675239219200000207e+01,-3.011235372200000171e+01
2.271131131099999756e+00,-5.220622904100000028e+01,-4.905766376599999745e+01,-3.270955874199999869e+01,-5.945713813700000117e+01,-2.973854967100000124e+01
2.291141141099999778e+00,-5.207553283000000022e+01,-4.866914588400000241e+01,-3.275437530600000002e+01,-6.367831806800000294e+01,-2.956130450499999895e+01
2.311151151199999809e+00,-4.962823574800000159e+01,-4.840407109499999905e+01,-3.221738437500000174e+01,-6.700254747300000702e+01,-2.919583499699999862e+01
2.331161161199999832e+00,-4.825896771299999699e+01,-4.936786521300000175e+01,-3.205612734500000016e+01,-6.323104171300000331e+01,-2.868145384199999981e+01
2.351171171199999854e+00,-4.916629975299999700e+01,-4.744602714599999871e+01,-3.160447008799999935e+01,-5.948877339999999947e+01,-2.793833646099999868e+01
2.371181181199999877e+00,-4.713188147799999683e+01,-4.588213297400000101e+01,-3.152969129099999890e+01,-7.128340565700000298e+01,-2.746369991299999924e+01
2.391191191199999899e+00,-4.811612097500000118e+01,-4.692816610500000252e+01,-3.128315949099999926e+01,-6.368499562200000241e+01,-2.712696587599999987e+01
2.411201201199999922e+00,-4.749335789100000227e+01,-4.509902117200000049e+01,-3.115308705400000022e+01,-6.503250150600000268e+01,-2.706621025300000127e+01
2.431211211199999944e+00,-4.654765934200000288e+01,-4.499990987099999984e+01,-3.075658949399999997e+01,-6.417189951699999995e+01,-2.674313379899999887e+01
2.451221221199999967e+00,-4.687420687299999855e+01,-4.522242292399999997e+01,-3.041657759199999944e+01,-7.341987379500000088e+01,-2.681295851599999835e+01
2.471231231199999989e+00,-4.824740736199999702e+01,-4.732249098599999826e+01,-3.027592205299999861e+01,-6.226446531500000248e+01,-2.668704717399999993e+01
2.491241241200000012e+00,-4.840908957300000282e+01,-4.765351441800000032e+01,-3.045898021300000025e+01,-5.568521675600000265e+01,-2.702006467800000067e+01
2.511251251300000042e+00,-4.979427281600000299e+01,-4.487476251799999716e+01,-3.046224882899999997e+01,-5.954754598000000243e+01,-2.692194973699999849e+01
2.531261261300000065e+00,-4.818514210200000036e+01,-4.429955860700000159e+01,-3.106069499499999864e+01,-5.808172963700000224e+01,-2.742940388099999893e+01
2.551271271300000087e+00,-5.002964955600000252e+01,-4.404332869299999942e+01,-3.138043841900000075e+01,-5.868809488200000146e+01,-2.743899244300000007e+01
2.571281281300000110e+00,-4.647713156100000020e+01,-4.440858504999999923e+01,-3.188586562800000124e+01,-5.932030260300000180e+01,-2.789615477899999973e+01
2.591291291300000132e+00,-4.840835553400000180e+01,-4.437211692700000043e+01,-3.245102122200000139e+01,-6.048788555400000178e+01,-2.791705763099999871e+01
2.611301301300000155e+00,-4.695635107799999730e+01,-4.234446134299999898e+01,-3.309467094299999701e+01,-6.191538739500000332e+01,-2.808966250699999989e+01
2.631311311300000177e+00,-4.788397337899999684e+01,-4.343108415500000064e+01,-3.419047009199999820e+01,-5.611267159799999860e+01,-2.812141081900000117e+01
2.651321321300000200e+00,-4.848893367699999857e+01,-4.411898095099999750e+01,-3.475592475300000217e+01,-5.281060398000000333e+01,-2.822309437999999915e+01
2.671331331300000222e+00,-4.921146385600000173e+01,-4.509283080200000171e+01,-3.548415137899999650e+01,-5.128894707199999914e+01,-2.831466319400000131e+01
2.691341341300000245e+00,-4.873994681300000309e+01,-4.398756754200000074e+01,-3.602931450999999896e+01,-5.125812941899999942e+01,-2.848374278900000078e+01
2.711351351400000276e+00,-5.012150263200000211e+01,-4.420339928500000326e+01,-3.616393823800000007e+01,-5.136584728100000063e+01,-2.854306615200000152e+01
2.731361361400000298e+00,-5.268776747599999766e+01,-4.621753973700000273e+01,-3.657801732899999791e+01,-5.678808367999999973e+01,-2.870085046799999873e+01
2.751371371399999877e+00,-5.246680386599999935e+01,-4.729978103700000247e+01,-3.657392598599999900e+01,-5.329916378299999735e+01,-2.868651698800000105e+01
2.771381381399999899e+00,-5.410451743699999838e+01,-4.857389719900000102e+01,-3.646073233199999919e+01,-5.156564266699999877e+01,-2.843218574599999826e+01
2.791391391399999922e+00,-5.816718503999999967e+01,-4.968007273100000276e+01,-3.662203764600000255e+01,-5.344474497600000262e+01,-2.847381331000000060e+01
2.811401401399999944e+00,-5.881997722500000236e+01,-5.219119826099999671e+01,-3.657433140199999855e+01,-5.347592282400000130e+01,-2.845353952399999997e+01
2.831411411399999967e+00,-5.784676192900000302e+01,-6.159002444400000087e+01,-3.633365416899999900e+01,-5.529948327999999691e+01,-2.828980818000000141e+01
2.851421421399999989e+00,-5.635290435099999939e+01,-6.077765831199999980e+01,-3.691872627600000101e+01,-5.278899078799999955e+01,-2.805183397200000073e+01
