freq_GHz,S21_dB,S31_dB,S41_dB,S51_dB,S61_dB
1.000000000000000021e-02,-8.241261996100000431e+01,-7.717990209100000243e+01,-7.912898848000000385e+01,-7.585320025100000407e+01,-7.364553348200000471e+01
3.001001001000000099e-02,-7.729148375900000190e+01,-8.082371302299999627e+01,-7.580215808699999513e+01,-7.705002944100000661e+01,-7.487178488700000401e+01
5.002002002000000003e-02,-8.667979326399999707e+01,-8.013984164299999691e+01,-9.039074068799999395e+01,-7.873394918299999290e+01,-9.534562214199999630e+01
7.003003002999999560e-02,-8.511121100799999795e+01,-7.858362446900000009e+01,-7.561516412299999956e+01,-8.037310538399999871e+01,-8.571119643100000474e+01
9.004004004000000505e-02,-1.079365641400000015e+02,-9.264155535700000144e+01,-7.875171331500000349e+01,-8.491500105199999382e+01,-8.674680076900000358e+01
1.100500500500000006e-01,-8.837489408300000093e+01,-7.497930337500000064e+01,-7.454049698199999341e+01,-8.850053681200000710e+01,-7.643205892400000323e+01
1.300600600600000101e-01,-7.849036615400000017e+01,-7.722549212900000271e+01,-8.769736143400000117e+01,-8.516932337900000505e+01,-8.162285901600000670e+01
1.500700700700000056e-01,-8.852451583600000617e+01,-7.889528105799999480e+01,-8.036335845799999333e+01,-8.256212317199999973e+01,-8.472964186199999403e+01
1.700800800800000012e-01,-9.741048207800000114e+01,-8.219926438500000643e+01,-8.631739660399999536e+01,-8.371764689299999418e+01,-8.108486916399999700e+01
1.900900900899999968e-01,-7.991862098999999375e+01,-7.591991994400000010e+01,-8.601198612100000673e+01,-8.845744752999999605e+01,-9.344326923799999918e+01
2.101001000999999924e-01,-8.319495691000000193e+01,-8.244709898499999667e+01,-8.190663120700000377e+01,-7.989562849600000050e+01,-8.843847714599999676e+01
2.301101101100000157e-01,-7.782767080200000009e+01,-7.201856238700000290e+01,-8.252867125999999587e+01,-7.840502643799999305e+01,-8.454191324800000018e+01
2.501201201200000113e-01,-7.388669227299999420e+01,-8.755389825199999621e+01,-8.093723474700000509e+01,-7.916082514599999342e+01,-8.566139863399999399e+01
2.701301301299999791e-01,-8.249254673100000446e+01,-9.171175249799999563e+01,-8.170125471599999400e+01,-7.756221817899999849e+01,-8.474200822000000244e+01
2.901401401400000024e-01,-8.410507550799999876e+01,-8.314611083399999814e+01,-8.350892379600000481e+01,-8.616451339299999290e+01,-8.163878068900000073e+01
3.101501501499999702e-01,-7.458106521499999531e+01,-8.091422083199999804e+01,-7.891770151500000452e+01,-8.023467705599999533e+01,-8.248133049099999425e+01
3.301601601600000491e-01,-8.155445972799999765e+01,-8.265758006999999452e+01,-7.802487699700000690e+01,-8.547453275399999484e+01,-8.007460551699999485e+01
3.501701701700000169e-01,-7.642577186699999459e+01,-8.169554268000000263e+01,-7.933388839399999881e+01,-7.131457321999999976e+01,-8.884908482800000229e+01
3.701801801799999847e-01,-8.358192071000000567e+01,-7.440395454000000086e+01,-7.379109497199999623e+01,-8.660205617900000163e+01,-8.807646065699999838e+01
3.901901901900000080e-01,-7.720036459600000001e+01,-7.978455833600000346e+01,-7.759944064100000105e+01,-7.831435917400000335e+01,-7.792508140200000355e+01
4.102002001999999758e-01,-8.659754551100000697e+01,-6.961311478599999703e+01,-7.272560160599999790e+01,-7.854342500399999949e+01,-6.857842830699999581e+01
4.302102102099999992e-01,-6.892283649200000184e+01,-7.632401552999999694e+01,-8.471160702500000639e+01,-7.118773022099999537e+01,-6.783383397900000489e+01
4.502202202200000225e-01,-7.632142940800000019e+01,-8.089813579299999446e+01,-8.255408420800000613e+01,-7.733765521799999476e+01,-8.057989084300000115e+01
4.702302302300000458e-01,-8.373773015899999450e+01,-8.396710730099999864e+01,-7.479458971799999745e+01,-8.323740451000000462e+01,-7.019211408099999971e+01
4.902402402400000136e-01,-8.697755700199999751e+01,-7.727386806900000238e+01,-7.062576429599999983e+01,-7.158816260700000100e+01,-6.904629042599999877e+01
5.102502502500000370e-01,-8.384880537799999445e+01,-7.810673333799999796e+01,-6.870142199599999344e+01,-9.106287516199999743e+01,-6.972124440300000003e+01
5.302602602599999493e-01,-7.153748508799999684e+01,-6.742116568800000209e+01,-6.984807922299999916e+01,-8.261393938800000569e+01,-6.651817841099999384e+01
5.502702702699999726e-01,-7.507641628899999375e+01,-7.061892284399999653e+01,-6.741592409400000463e+01,-8.059190961299999856e+01,-6.366115683900000022e+01
5.702802802799999959e-01,-8.416425705999999707e+01,-7.105246556599999508e+01,-6.302694524900000062e+01,-6.989599649999999542e+01,-6.148422576400000139e+01
