freq_GHz,S21_dB,S31_dB,S41_dB,S51_dB,S61_dB
1.000000000000000021e-02,-7.682630044399999747e+01,-7.561364588700000411e+01,-7.156385786699999585e+01,-6.993243884499999297e+01,-9.514539417199999605e+01
3.001001001000000099e-02,-8.714350081300000284e+01,-7.925060386900000253e+01,-7.376085986399999683e+01,-7.511375622399999941e+01,-7.650611642900000220e+01
5.002002002000000003e-02,-8.581963886799999841e+01,-8.129766810700000690e+01,-9.135804217000000449e+01,-8.157658747300000357e+01,-7.643193283899999813e+01
7.003003002999999560e-02,-7.380309386800000482e+01,-7.936041079000000309e+01,-7.883413547300000346e+01,-9.117239594999999497e+01,-7.831135884399999725e+01
9.004004004000000505e-02,-7.874214569100000460e+01,-8.274806733900000211e+01,-7.851416401900000608e+01,-8.309625992099999792e+01,-8.209818167800000310e+01
1.100500500500000006e-01,-7.887102235300000075e+01,-8.609096053400000415e+01,-7.491074683200000095e+01,-8.702038877200000400e+01,-8.269690942200000450e+01
1.300600600600000101e-01,-7.564086499799999785e+01,-7.663205568099999709e+01,-7.611664985500000569e+01,-7.752207775300000492e+01,-7.862202249300000290e+01
1.500700700700000056e-01,-8.626727643799999612e+01,-7.970749385099999529e+01,-8.129242335600000047e+01,-8.090099840800000663e+01,-7.811621003000000485e+01
1.700800800800000012e-01,-7.603461267999999507e+01,-8.053200930399999891e+01,-8.279034613599999659e+01,-7.590464711399999942e+01,-7.512397534400000154e+01
1.900900900899999968e-01,-8.252889159999999436e+01,-8.525785387899999535e+01,-8.662134660200000269e+01,-7.433097157400000299e+01,-8.017856124099999704e+01
2.101001000999999924e-01,-7.760745791499999768e+01,-7.800108179999999436e+01,-8.191796898399999804e+01,-8.264777234599999645e+01,-7.964050630399999875e+01
2.301101101100000157e-01,-8.073780753200000504e+01,-7.917660411599999293e+01,-7.644299574699999766e+01,-8.654202620700000637e+01,-8.658405725000000075e+01
2.501201201200000113e-01,-7.730265123099999869e+01,-8.639130938499999957e+01,-7.835532447600000694e+01,-7.228922854900000061e+01,-8.518451791699999376e+01
2.701301301299999791e-01,-8.083671264699999881e+01,-7.859282391700000403e+01,-8.179166644500000416e+01,-7.649691834399999379e+01,-8.684108014000000253e+01
2.901401401400000024e-01,-7.871473251199999766e+01,-7.480723424100000329e+01,-7.203927314199999898e+01,-7.493225356400000692e+01,-8.481873198200000274e+01
3.101501501499999702e-01,-8.515459411700000203e+01,-7.897374573300000122e+01,-7.623468833299999403e+01,-8.258235029899999802e+01,-8.320119070100000158e+01
3.301601601600000491e-01,-9.447859927400000402e+01,-8.196421224600000244e+01,-7.566387677400000200e+01,-8.072604175700000440e+01,-8.174870570500000611e+01
