freq_GHz,S21_dB,S31_dB,S41_dB,S51_dB,S61_dB
1.000000000000000021e-02,-7.398560958699999901e+01,-7.354421337300000516e+01,-7.708324350700000593e+01,-7.699951987999999403e+01,-8.456586674599999753e+01
3.001001001000000099e-02,-7.846983116100000188e+01,-8.004432713200000649e+01,-7.558412171999999885e+01,-7.687177473399999883e+01,-7.603869242999999756e+01
5.002002002000000003e-02,-8.146567114399999809e+01,-8.503034332000000006e+01,-8.482054282999999373e+01,-7.315567029100000696e+01,-8.096147977200000412e+01
7.003003002999999560e-02,-8.665386906099999464e+01,-7.860906301199999291e+01,-7.193985535599999537e+01,-7.917364120300000252e+01,-7.369578022000000317e+01
9.004004004000000505e-02,-8.587473047599999632e+01,-9.103569556300000443e+01,-7.693015110199999640e+01,-8.666850268100000676e+01,-8.818036909200000650e+01
1.100500500500000006e-01,-8.329287699500000031e+01,-8.069340403600000400e+01,-7.787860344499999599e+01,-8.518132656500000621e+01,-8.583086033099999668e+01
1.300600600600000101e-01,-9.109882329900000286e+01,-8.961474309899999469e+01,-8.023868391499999575e+01,-8.062717534399999408e+01,-8.081634126500000548e+01
1.500700700700000056e-01,-8.014126657100000273e+01,-8.358365693199999669e+01,-8.451998882899999899e+01,-8.412705986199999586e+01,-8.834030488800000569e+01
1.700800800800000012e-01,-7.720644724199999587e+01,-7.868095933399999353e+01,-8.167056384900000410e+01,-9.321322059400000626e+01,-8.858537703300000032e+01
1.900900900899999968e-01,-7.906875682800000504e+01,-8.164684326500000111e+01,-8.771280516199999511e+01,-7.475287881399999890e+01,-7.755678736800000195e+01
2.101001000999999924e-01,-7.874616127199999482e+01,-8.101124380400000291e+01,-7.778951184899999305e+01,-9.190166903499999762e+01,-7.620847398300000464e+01
2.301101101100000157e-01,-9.015155469600000515e+01,-7.811596910900000523e+01,-8.388177684900000486e+01,-8.835943039900000429e+01,-9.123252064999999789e+01
2.501201201200000113e-01,-8.635303470899999922e+01,-7.385321966600000110e+01,-7.554857401700000707e+01,-7.931705074799999977e+01,-7.865435159800000520e+01
2.701301301299999791e-01,-1.023547701300000057e+02,-7.997742953399999521e+01,-7.653073903300000325e+01,-8.276292384900000343e+01,-8.289315824899999541e+01
2.901401401400000024e-01,-9.115378440099999580e+01,-7.854337156600000469e+01,-7.276815378300000248e+01,-7.660197370199999511e+01,-8.786584534200000007e+01
3.101501501499999702e-01,-8.285672405699999388e+01,-7.621542114599999707e+01,-7.892322597499999404e+01,-8.749591322000000559e+01,-7.889237371800000176e+01
3.301601601600000491e-01,-8.075697724200000494e+01,-7.603110388400000375e+01,-7.440399836400000311e+01,-8.995843085200000644e+01,-8.561851124999999740e+01
3.501701701700000169e-01,-8.794789269300000001e+01,-7.517098302399999454e+01,-8.100274427499999774e+01,-7.622613649299999850e+01,-7.568060266899999533e+01
3.701801801799999847e-01,-8.168161370400000010e+01,-7.997228990399999304e+01,-8.080193666099999916e+01,-7.882253820299999347e+01,-7.663738521199999809e+01
3.901901901900000080e-01,-7.937565904900000646e+01,-7.973490967899999760e+01,-7.420826789800000256e+01,-8.010724977200000296e+01,-7.901191373899999348e+01
4.102002001999999758e-01,-7.751170983800000158e+01,-7.670425770600000703e+01,-6.695268812700000183e+01,-7.419889734699999906e+01,-8.758530313299999648e+01
4.302102102099999992e-01,-8.897516141600000594e+01,-7.100594707999999855e+01,-7.704922166000000061e+01,-9.033159345400000007e+01,-1.043546320899999955e+02
4.502202202200000225e-01,-8.508428773599999317e+01,-7.189101704899999845e+01,-8.018120623699999783e+01,-7.661992480799999328e+01,-8.201145929899999487e+01
4.702302302300000458e-01,-7.373811989399999334e+01,-7.636268633500000647e+01,-7.877306826500000625e+01,-7.507576382400000625e+01,-7.196619481999999834e+01
4.902402402400000136e-01,-7.467844462899999769e+01,-7.831281973199999413e+01,-7.143488488200000575e+01,-6.941782450600000232e+01,-7.958283133899999484e+01
5.102502502500000370e-01,-7.378044445199999757e+01,-7.153686746099999993e+01,-6.803780000899999436e+01,-8.311419073300000093e+01,-7.215732666899999970e+01
5.302602602599999493e-01,-7.584537392100000375e+01,-7.752006038199999693e+01,-6.624175812299999677e+01,-7.768191517600000395e+01,-6.882716609499999549e+01
5.502702702699999726e-01,-7.237965682899999820e+01,-8.556676120699999899e+01,-6.505038638400000650e+01,-7.993683430000000101e+01,-6.620714123899999493e+01
5.702802802799999959e-01,-8.714615965800000197e+01,-7.688524603300000138e+01,-6.029872047700000337e+01,-7.669494002700000124e+01,-6.597342747000000429e+01
5.902902902899999082e-01,-7.820149962000000698e+01,-6.948618349900000624e+01,-5.738092861399999833e+01,-7.901486510799999508e+01,-6.154268505499999975e+01
6.103003002999999316e-01,-7.224371380799999542e+01,-7.311880372999999622e+01,-5.892792014500000164e+01,-6.863572741599999461e+01,-6.005769492700000001e+01
6.303103103099999549e-01,-7.383165497400000277e+01,-7.066834534800000256e+01,-5.629636393599999877e+01,-6.951788359399999706e+01,-5.849482058699999953e+01
6.503203203200000893e-01,-6.309056244300000316e+01,-6.456583763599999770e+01,-5.107859542900000349e+01,-7.569774436199999457e+01,-5.710790858699999717e+01
6.703303303300000016e-01,-6.650445068199999810e+01,-6.611095608499999798e+01,-5.002208172000000275e+01,-6.705614540499999521e+01,-5.305499232599999715e+01
6.903403403400000249e-01,-6.193898852200000249e+01,-6.161416748900000329e+01,-4.868454830999999672e+01,-6.789459154600000090e+01,-5.108081129499999662e+01
7.103503503500000482e-01,-5.902840118600000352e+01,-5.721136763700000216e+01,-4.877070528400000171e+01,-6.671702218599999412e+01,-4.945869108600000175e+01
7.303603603599999605e-01,-5.557700534500000344e+01,-5.594111352800000247e+01,-4.868479456800000094e+01,-6.706411978200000590e+01,-4.816803689999999705e+01
7.503703703699999839e-01,-5.596014518999999865e+01,-5.671312419499999891e+01,-4.968886638699999736e+01,-8.382932173899999384e+01,-4.673714454000000273e+01
7.703803803800000072e-01,-5.853814503200000274e+01,-5.790424433599999787e+01,-4.918965394199999963e+01,-6.684601859500000387e+01,-4.629176036100000147e+01
7.903903903900000305e-01,-5.623831287699999848e+01,-5.730466308700000155e+01,-4.824351433500000041e+01,-6.647934763899999666e+01,-4.490881491500000067e+01
8.104004003999999428e-01,-5.610954775700000141e+01,-5.925273280999999770e+01,-4.775027141900000061e+01,-6.716425781200000245e+01,-4.466054140399999994e+01
8.304104104099999661e-01,-5.661479749000000083e+01,-7.623276754799999821e+01,-4.796120098899999817e+01,-6.707945003700000086e+01,-4.571836528200000060e+01
8.504204204199999895e-01,-5.515818451100000175e+01,-5.860620988499999839e+01,-4.824657378100000216e+01,-6.788712452800000108e+01,-4.575823101200000309e+01
8.704304304299999018e-01,-5.352468123900000307e+01,-5.477471245400000299e+01,-4.803755119600000256e+01,-6.746070297500000379e+01,-4.688901851800000031e+01
8.904404404400000361e-01,-5.558071521899999823e+01,-5.639082688399999910e+01,-4.886863528500000342e+01,-6.509006216400000255e+01,-4.713355045400000165e+01
9.104504504500000595e-01,-5.910663207900000060e+01,-5.728710856699999709e+01,-4.965292716100000092e+01,-6.251492254200000076e+01,-4.660930273499999998e+01
9.304604604600000828e-01,-5.618926926900000041e+01,-5.585176700000000238e+01,-4.966149971800000174e+01,-6.029622346400000055e+01,-4.623729112000000185e+01
9.504704704699999951e-01,-5.670329440599999771e+01,-5.662844751099999741e+01,-4.939048307699999896e+01,-6.535158689499999696e+01,-4.670075166400000199e+01
9.704804804800000184e-01,-5.710767804399999648e+01,-5.860009689000000321e+01,-4.998234352600000108e+01,-6.175404892099999898e+01,-4.674849261899999675e+01
9.904904904900000417e-01,-5.940142550400000232e+01,-6.251831817699999760e+01,-4.998147790200000173e+01,-7.158202018599999406e+01,-4.741412017599999729e+01
1.010500500500000065e+00,-5.838780705799999993e+01,-7.333765179099999898e+01,-5.032460213400000271e+01,-6.589634670899999946e+01,-4.828971206399999971e+01
1.030510510500000088e+00,-5.817185019200000085e+01,-7.154229629300000681e+01,-5.076065963500000322e+01,-6.366192200599999751e+01,-4.756946696800000041e+01
1.050520520500000110e+00,-6.136667919199999943e+01,-6.818166395400000113e+01,-5.045050105199999990e+01,-6.381194144199999840e+01,-4.784154165000000347e+01
1.070530530499999911e+00,-6.340821111199999649e+01,-6.352509452900000042e+01,-5.077743594599999710e+01,-6.163805482600000119e+01,-4.706184321599999976e+01
1.090540540499999933e+00,-6.226654866399999833e+01,-6.072209609000000086e+01,-5.034495141800000084e+01,-6.489123057899999480e+01,-4.621232296800000228e+01
1.110550550599999964e+00,-6.656301670599999909e+01,-6.192942598599999826e+01,-4.992398689899999908e+01,-6.978397007700000643e+01,-4.542957898000000228e+01
1.130560560599999986e+00,-7.109896048999999607e+01,-6.342850100700000127e+01,-5.027216385100000196e+01,-7.726968303799999660e+01,-4.552678172000000245e+01
1.150570570600000009e+00,-6.506699533600000507e+01,-6.331333397800000284e+01,-5.055405769899999768e+01,-6.992976784699999371e+01,-4.415668880700000187e+01
1.170580580599999809e+00,-6.359677384199999750e+01,-6.930565640899999380e+01,-4.889273285400000191e+01,-6.618765569400000004e+01,-4.369513958099999940e+01
1.190590590599999832e+00,-6.076354026500000316e+01,-6.228253468399999804e+01,-5.001119917399999792e+01,-6.472017157400000542e+01,-4.446160783300000219e+01
1.210600600599999854e+00,-6.622305057100000170e+01,-7.021218176700000413e+01,-4.763585591599999702e+01,-6.651556525899999883e+01,-4.370111650900000200e+01
1.230610610599999877e+00,-6.951207375200000627e+01,-7.436058052100000282e+01,-4.707630788099999819e+01,-6.248347221699999920e+01,-4.352263777099999942e+01
1.250620620599999899e+00,-6.749797244600000568e+01,-6.221760593100000136e+01,-4.577219540699999811e+01,-6.065410072000000241e+01,-4.237824304499999784e+01
1.270630630599999922e+00,-7.688004090600000495e+01,-7.391556788799999822e+01,-4.500983356500000099e+01,-5.977617430400000131e+01,-4.151739218200000181e+01
1.290640640599999944e+00,-7.230887601199999892e+01,-6.253817090999999806e+01,-4.439777178599999985e+01,-6.108610316600000090e+01,-4.082978069899999696e+01
1.310650650699999975e+00,-6.371899579600000152e+01,-5.718657669299999924e+01,-4.432378446500000280e+01,-5.743479184200000276e+01,-4.051908018299999981e+01
1.330660660699999998e+00,-5.695808434100000284e+01,-6.075375396799999805e+01,-4.326758239699999820e+01,-5.716630779799999829e+01,-4.031287921799999907e+01
1.350670670700000020e+00,-5.469081121499999654e+01,-5.935265086399999745e+01,-4.278487636399999872e+01,-5.785892477899999875e+01,-4.072950231899999807e+01
1.370680680700000043e+00,-5.400539090600000236e+01,-5.830663954599999954e+01,-4.165198539400000044e+01,-5.861254706300000095e+01,-3.993088859299999882e+01
1.390690690700000065e+00,-5.628644203099999999e+01,-6.236033130999999941e+01,-4.111444954899999971e+01,-6.053290188599999766e+01,-3.919552825099999893e+01
1.410700700700000088e+00,-5.791203513699999661e+01,-5.873447875400000129e+01,-3.992817154200000118e+01,-5.672217662100000268e+01,-3.865952551899999889e+01
1.430710710700000110e+00,-5.401178027699999973e+01,-5.733832775399999804e+01,-3.912629513299999928e+01,-5.765215622899999914e+01,-3.755064571100000137e+01
1.450720720700000133e+00,-5.303025077800000275e+01,-5.704925444300000237e+01,-3.848022710099999699e+01,-5.947081834800000166e+01,-3.658515630600000179e+01
1.470730730700000155e+00,-5.115448336800000106e+01,-5.477877296700000187e+01,-3.711358354200000065e+01,-5.687357259000000198e+01,-3.514555274899999660e+01
1.490740740699999956e+00,-5.048135539900000168e+01,-5.400184624300000280e+01,-3.586274603599999722e+01,-5.785812983600000337e+01,-3.421148824600000182e+01
