freq_GHz,S21_dB,S31_dB,S41_dB,S51_dB,S61_dB
1.000000000000000021e-02,-6.953170861499999944e+01,-7.199022640500000136e+01,-7.223646474400000272e+01,-7.251035856599999363e+01,-8.122847971000000200e+01
3.001001001000000099e-02,-7.988947473499999319e+01,-7.229493286400000329e+01,-7.510940760799999794e+01,-8.145958708899999579e+01,-7.367219145100000333e+01
5.002002002000000003e-02,-7.882694494400000451e+01,-8.359435081399999490e+01,-7.929530877099999486e+01,-9.247902111400000535e+01,-8.448440675400000544e+01
7.003003002999999560e-02,-8.002587502400000119e+01,-7.226162577799999553e+01,-8.225488355800000306e+01,-8.647322734799999466e+01,-7.704926881400000127e+01
9.004004004000000505e-02,-8.165384341099999688e+01,-8.580565463199999954e+01,-7.829381253600000434e+01,-7.662797780100000011e+01,-8.474247978500000045e+01
1.100500500500000006e-01,-8.059057955800000173e+01,-8.515247117399999865e+01,-8.030274011400000234e+01,-7.502265792900000463e+01,-7.673961032699999407e+01
1.300600600600000101e-01,-8.202530178400000693e+01,-8.264506557599999326e+01,-8.302123665400000618e+01,-8.485962572500000078e+01,-8.553192394900000295e+01
1.500700700700000056e-01,-7.636886591900000099e+01,-8.249107928499999787e+01,-8.106266950299999507e+01,-7.833221070599999791e+01,-8.175768601699999749e+01
1.700800800800000012e-01,-7.910600143300000298e+01,-8.389909151300000190e+01,-8.864877822600000457e+01,-7.811472646500000394e+01,-7.538500401599999634e+01
1.900900900899999968e-01,-7.967414292799999487e+01,-8.348395556699999531e+01,-8.601701363600000150e+01,-7.858502730099999667e+01,-7.637927722599999925e+01
2.101001000999999924e-01,-8.296835150100000078e+01,-8.340140169400000048e+01,-8.218321590700000456e+01,-8.284675390399999628e+01,-8.398200326500000301e+01
2.301101101100000157e-01,-8.279704312399999822e+01,-7.701945756000000642e+01,-8.326254966700000182e+01,-8.031110283200000310e+01,-8.029866910399999824e+01
2.501201201200000113e-01,-9.587703576900000257e+01,-7.742842211100000327e+01,-8.058850169800000174e+01,-7.934486054399999944e+01,-8.196128354600000421e+01
2.701301301299999791e-01,-8.736167494000000033e+01,-8.462501903800000491e+01,-7.448419237100000601e+01,-8.309842540200000371e+01,-8.233381847100000073e+01
2.901401401400000024e-01,-8.142713666400000250e+01,-8.418064292799999748e+01,-7.920360630000000413e+01,-7.971094890499999508e+01,-9.171404190699999504e+01
3.101501501499999702e-01,-9.185763868499999774e+01,-8.193438801400000671e+01,-7.882245700400000032e+01,-8.934711872600000504e+01,-7.590335415699999544e+01
3.301601601600000491e-01,-1.032506004899999965e+02,-7.804425499399999921e+01,-7.567161769400000537e+01,-9.690034836700000653e+01,-8.609817115200000615e+01
3.501701701700000169e-01,-8.254800199400000338e+01,-7.547441540399999838e+01,-7.381762505700000077e+01,-8.008924527099999580e+01,-8.318604235899999821e+01
3.701801801799999847e-01,-7.401815965299999789e+01,-7.427547294000000022e+01,-7.142326870700000541e+01,-8.096205830799999603e+01,-7.151287857200000531e+01
3.901901901900000080e-01,-7.678630794800000103e+01,-8.114137265300000479e+01,-7.747130289199999709e+01,-8.899142335800000581e+01,-7.687492234600000529e+01
4.102002001999999758e-01,-7.455896068500000240e+01,-7.285913773100000412e+01,-7.028873650200000611e+01,-9.019361449699999866e+01,-7.317191379199999801e+01
4.302102102099999992e-01,-9.233234706499999334e+01,-7.777548637900000017e+01,-7.797324338500000351e+01,-8.918205052000000421e+01,-7.502203763100000344e+01
4.502202202200000225e-01,-7.715714365499999872e+01,-7.579134931199999414e+01,-8.192611807699999815e+01,-8.733006803600000012e+01,-8.318758643500000005e+01
4.702302302300000458e-01,-7.614351842000000659e+01,-7.118504975199999762e+01,-7.492927221399999382e+01,-7.869413603899999998e+01,-7.863042190999999548e+01
4.902402402400000136e-01,-8.635325658399999327e+01,-7.937181471499999930e+01,-6.989009209499999997e+01,-7.637293404999999780e+01,-7.111506437600000652e+01
5.102502502500000370e-01,-9.359471244300000592e+01,-7.337522993999999699e+01,-7.031848207500000569e+01,-7.740183241799999792e+01,-7.283488686100000109e+01
5.302602602599999493e-01,-8.466948610100000394e+01,-8.136058459199999504e+01,-7.002032821500000637e+01,-7.952704281200000480e+01,-6.478920037700000023e+01
5.502702702699999726e-01,-7.625257110799999793e+01,-8.237498598000000527e+01,-6.500231067800000062e+01,-7.114813169999999332e+01,-6.541159279400000059e+01
5.702802802799999959e-01,-7.605650699699999961e+01,-7.797210903699999562e+01,-6.817182103899999390e+01,-7.862145007600000213e+01,-6.050580291499999674e+01
5.902902902899999082e-01,-6.794176483100000041e+01,-8.548060425299999565e+01,-6.128811729099999894e+01,-7.190156833300000017e+01,-5.948313593299999980e+01
6.103003002999999316e-01,-6.918835678400000688e+01,-7.538056315900000470e+01,-5.812036892900000140e+01,-6.822161795399999562e+01,-5.764260617600000103e+01
6.303103103099999549e-01,-7.191709197199999437e+01,-6.982895234900000503e+01,-5.654273565599999785e+01,-7.043496886900000220e+01,-5.618777230599999939e+01
6.503203203200000893e-01,-8.106546908699999676e+01,-6.918690560999999661e+01,-5.333833570600000229e+01,-6.628591342699999700e+01,-5.322488669599999866e+01
6.703303303300000016e-01,-6.125710979499999809e+01,-6.708701245800000379e+01,-5.267238870199999923e+01,-6.213037149800000236e+01,-5.022109734000000003e+01
6.903403403400000249e-01,-6.161569160199999828e+01,-6.397263565000000085e+01,-5.091994965600000000e+01,-6.654447731700000190e+01,-4.861666680599999779e+01
7.103503503500000482e-01,-5.775599756700000142e+01,-6.093891828699999991e+01,-5.016760867800000057e+01,-6.104371331800000178e+01,-4.707496200100000294e+01
7.303603603599999605e-01,-5.370388081800000180e+01,-5.979987504599999681e+01,-4.853794109799999745e+01,-6.201320238200000290e+01,-4.515615951099999847e+01
7.503703703699999839e-01,-5.290298661900000354e+01,-6.002613732500000054e+01,-4.998638011500000289e+01,-6.367328055699999823e+01,-4.443034949700000169e+01
