freq_GHz,S21_dB,S31_dB,S41_dB,S51_dB,S61_dB
1.000000000000000021e-02,-7.008788343999999881e+01,-7.883804710100000079e+01,-7.158097485800000470e+01,-7.539044398500000455e+01,-7.334932274700000221e+01
3.001001001000000099e-02,-7.791694700399999363e+01,-7.909826230400000213e+01,-7.368705481799999291e+01,-8.671399208399999736e+01,-7.649718210199999646e+01
5.002002002000000003e-02,-8.402193221900000708e+01,-7.936164603899999292e+01,-9.871580065800000625e+01,-8.173935044300000641e+01,-8.270074694999999565e+01
7.003003002999999560e-02,-8.128360313000000303e+01,-7.863132934300000443e+01,-7.792994801700000096e+01,-7.333939409399999931e+01,-9.056323037100000306e+01
9.004004004000000505e-02,-7.907992996999999491e+01,-8.567349160999999924e+01,-8.166036605300000417e+01,-8.664194804400000294e+01,-7.542385552800000426e+01
1.100500500500000006e-01,-7.854802742600000443e+01,-8.157471962299999291e+01,-8.032674454600000047e+01,-7.724107596199999648e+01,-8.201969494799999438e+01
1.300600600600000101e-01,-9.906498635699999511e+01,-8.400687851399999317e+01,-7.723811410700000124e+01,-8.172302766699999665e+01,-8.108511930599999573e+01
1.500700700700000056e-01,-7.960087216600000204e+01,-8.521771370000000445e+01,-9.430180928699999754e+01,-7.830588220900000351e+01,-7.836366081200000622e+01
1.700800800800000012e-01,-7.553703837899999485e+01,-7.920218478699999309e+01,-7.368385092399999792e+01,-7.498895469800000058e+01,-8.306513441100000250e+01
1.900900900899999968e-01,-8.051769089799999790e+01,-7.747162699800000496e+01,-8.000632071600000472e+01,-8.301238879899999290e+01,-9.251950766299999884e+01
2.101001000999999924e-01,-8.670093729600000643e+01,-7.724514172899999664e+01,-7.607249398400000473e+01,-8.511705545600000278e+01,-8.345566411900000503e+01
2.301101101100000157e-01,-7.608010958299999515e+01,-8.005793991000000176e+01,-8.632423227799999665e+01,-7.480196478599999921e+01,-8.069604280299999743e+01
2.501201201200000113e-01,-7.889519499700000438e+01,-7.476685075299999994e+01,-8.007018075800000645e+01,-7.614416637200000082e+01,-8.165043197399999997e+01
2.701301301299999791e-01,-8.235106504600000221e+01,-8.016663543999999320e+01,-7.539121761399999855e+01,-7.647593376899999384e+01,-9.053616880600000627e+01
2.901401401400000024e-01,-7.342535979299999838e+01,-7.763623242399999924e+01,-8.225823246000000211e+01,-7.301395671000000220e+01,-7.541812511099999483e+01
3.101501501499999702e-01,-7.683020567500000197e+01,-7.506816090099999883e+01,-9.179882325500000206e+01,-8.864994538099999488e+01,-8.060886791800000140e+01
3.301601601600000491e-01,-7.597657517000000382e+01,-7.546549372900000208e+01,-7.847939619400000311e+01,-9.546249687600000300e+01,-7.500492120799999896e+01
3.501701701700000169e-01,-7.604221281600000282e+01,-7.904146059699999682e+01,-8.148605389600000137e+01,-7.540401080799999534e+01,-7.473556474400000127e+01
3.701801801799999847e-01,-7.427921582599999795e+01,-8.176781614099999729e+01,-8.348931858699999964e+01,-8.405424718000000439e+01,-7.358250515000000291e+01
3.901901901900000080e-01,-7.615260098400000288e+01,-7.586616819699999326e+01,-7.492029905100000065e+01,-8.093153590199999314e+01,-8.064160032099999853e+01
4.102002001999999758e-01,-8.369833306399999628e+01,-7.083487853600000506e+01,-7.445384718600000440e+01,-7.510684729400000492e+01,-7.199402130699999702e+01
4.302102102099999992e-01,-7.771828285499999822e+01,-7.043487977200000216e+01,-7.495670278199999359e+01,-7.732477800899999920e+01,-7.468758411000000308e+01
4.502202202200000225e-01,-7.148958844700000270e+01,-7.166568173500000682e+01,-8.176762094199999353e+01,-7.340911842100000229e+01,-7.281039295300000447e+01
4.702302302300000458e-01,-7.633556900000000667e+01,-8.167418109800000536e+01,-6.905955198899999914e+01,-8.006941187099999979e+01,-7.498307709899999907e+01
4.902402402400000136e-01,-7.207119596699999420e+01,-7.097998578300000361e+01,-7.010703974300000141e+01,-6.923995229400000539e+01,-7.225493746399999395e+01
5.102502502500000370e-01,-7.814665681099999972e+01,-7.656333012100000701e+01,-7.138066159800000321e+01,-8.599594286500000351e+01,-7.109292124399999580e+01
5.302602602599999493e-01,-7.421914164999999741e+01,-7.439941035900000088e+01,-9.379267364700000087e+01,-8.479665887199999474e+01,-6.444436102800000299e+01
5.502702702699999726e-01,-6.837115182399999469e+01,-7.618939308599999549e+01,-6.967065289800000016e+01,-6.906233938500000136e+01,-6.168356470599999852e+01
5.702802802799999959e-01,-7.242921696999999881e+01,-7.958951926599999638e+01,-6.707549239300000465e+01,-7.393599610799999766e+01,-5.979668661699999888e+01
5.902902902899999082e-01,-7.532387344100000348e+01,-6.977965244199999972e+01,-6.211052924999999902e+01,-7.174514216199999339e+01,-5.821754650599999792e+01
6.103003002999999316e-01,-6.829624656000000016e+01,-6.937898112899999603e+01,-6.128798899200000250e+01,-7.190512381899999639e+01,-5.438566039399999852e+01
6.303103103099999549e-01,-6.978463275100000374e+01,-8.579830672900000366e+01,-5.963741677499999838e+01,-7.118187829500000419e+01,-5.577964287100000007e+01
6.503203203200000893e-01,-6.265543075499999759e+01,-6.404503634700000703e+01,-5.622089644999999791e+01,-6.781232435699999428e+01,-5.143477335400000072e+01
6.703303303300000016e-01,-6.170915160599999894e+01,-6.507009169299999485e+01,-5.337387605499999665e+01,-6.738724755600000549e+01,-4.893308052599999769e+01
6.903403403400000249e-01,-6.131391374199999689e+01,-6.391814377800000102e+01,-5.255706586600000207e+01,-6.401724034400000107e+01,-4.769550141199999871e+01
7.103503503500000482e-01,-6.019333020900000264e+01,-5.753694373700000142e+01,-5.039596629700000108e+01,-6.205873703200000335e+01,-4.709862405100000160e+01
7.303603603599999605e-01,-5.583743318399999822e+01,-5.668445295800000139e+01,-4.960969926799999996e+01,-6.506868820799999753e+01,-4.558999343299999651e+01
7.503703703699999839e-01,-5.560348376099999967e+01,-5.695753937900000352e+01,-4.960219350999999932e+01,-6.642061143899999820e+01,-4.492685185399999881e+01
7.703803803800000072e-01,-5.525453229600000071e+01,-5.760400756500000341e+01,-4.923963004699999857e+01,-6.021013058100000137e+01,-4.449203671299999741e+01
7.903903903900000305e-01,-5.362717077399999965e+01,-5.547389043399999764e+01,-4.879025548199999918e+01,-6.239454585800000075e+01,-4.323727893600000272e+01
8.104004003999999428e-01,-5.596412455000000108e+01,-6.272863910299999901e+01,-4.800105043300000318e+01,-6.439139122500000667e+01,-4.285660269299999925e+01
8.304104104099999661e-01,-5.237051954999999737e+01,-6.000744303399999779e+01,-4.814458791599999898e+01,-5.993596622100000104e+01,-4.295962099799999834e+01
8.504204204199999895e-01,-5.121124570799999987e+01,-5.551640335100000101e+01,-4.935304446399999989e+01,-5.893804717700000140e+01,-4.276760577600000346e+01
8.704304304299999018e-01,-5.283750651999999803e+01,-5.316710132699999747e+01,-4.801396404100000126e+01,-6.110202115999999961e+01,-4.342538594799999885e+01
8.904404404400000361e-01,-5.419493273100000152e+01,-5.629397550000000194e+01,-4.865772667200000257e+01,-6.324426754099999926e+01,-4.364982101100000023e+01
9.104504504500000595e-01,-5.510084493200000111e+01,-5.669050082599999740e+01,-4.882448323300000226e+01,-6.107898061099999865e+01,-4.433603982799999699e+01
9.304604604600000828e-01,-5.457948161499999884e+01,-5.561685223199999939e+01,-4.832571176900000154e+01,-6.212786350199999674e+01,-4.530761345999999890e+01
9.504704704699999951e-01,-5.722001582200000058e+01,-5.713723359800000168e+01,-4.815405414699999653e+01,-6.295337695900000341e+01,-4.600546607799999776e+01
9.704804804800000184e-01,-5.607839287800000250e+01,-6.203619792300000313e+01,-4.821090082999999993e+01,-6.202423905900000278e+01,-4.621875491400000158e+01
9.904904904900000417e-01,-5.860179696400000182e+01,-6.380534002299999941e+01,-4.866672276199999914e+01,-6.790390498399999331e+01,-4.701412075700000059e+01
1.010500500500000065e+00,-5.990327551800000094e+01,-6.845604151499999546e+01,-4.824665498699999944e+01,-6.174491218600000053e+01,-4.744284744000000131e+01
1.030510510500000088e+00,-5.750706396000000353e+01,-6.283949949400000179e+01,-4.902350717000000202e+01,-6.038095167699999877e+01,-4.798689061000000322e+01
1.050520520500000110e+00,-5.973569861499999689e+01,-6.186888528899999784e+01,-4.855589705500000264e+01,-6.298542543399999971e+01,-4.702061187099999984e+01
1.070530530499999911e+00,-5.828123932500000137e+01,-6.034295002799999708e+01,-4.897148319400000105e+01,-6.050763529500000004e+01,-4.871711323800000315e+01
1.090540540499999933e+00,-6.321636955599999652e+01,-6.199122847900000011e+01,-4.872785390899999669e+01,-6.138484426800000193e+01,-4.745219967799999949e+01
1.110550550599999964e+00,-6.524708962900000131e+01,-6.105920856600000235e+01,-4.848561229799999950e+01,-6.674318618700000627e+01,-4.623522186099999942e+01
1.130560560599999986e+00,-6.035632053900000216e+01,-6.571805967000000237e+01,-4.831277544000000290e+01,-7.548675694799999292e+01,-4.608397138000000126e+01
1.150570570600000009e+00,-6.412781172900000115e+01,-6.460209398599999986e+01,-4.703248889599999671e+01,-6.693971286000000021e+01,-4.617577871200000317e+01
1.170580580599999809e+00,-6.037853800599999943e+01,-6.882544712899999695e+01,-4.693577793499999729e+01,-6.353492590799999817e+01,-4.498972635799999864e+01
1.190590590599999832e+00,-7.009958824999999649e+01,-7.078338772499999720e+01,-4.561263490000000331e+01,-7.695973757900000578e+01,-4.545276583500000100e+01
1.210600600599999854e+00,-6.716992978199999698e+01,-6.051801538499999822e+01,-4.448842198900000255e+01,-7.054181881300000612e+01,-4.503835903699999932e+01
1.230610610599999877e+00,-7.449146959399999446e+01,-6.848805540099999689e+01,-4.379111920900000143e+01,-7.735935908199999744e+01,-4.453783804700000104e+01
1.250620620599999899e+00,-6.722961268500000642e+01,-6.258991907800000121e+01,-4.302360587999999808e+01,-6.172235373299999850e+01,-4.331787793899999883e+01
1.270630630599999922e+00,-7.071556587199999910e+01,-6.093019580600000040e+01,-4.192163573300000223e+01,-6.432739921099999947e+01,-4.266550657599999852e+01
1.290640640599999944e+00,-6.285897960999999867e+01,-5.913900453899999832e+01,-4.120049471899999816e+01,-6.607060381300000529e+01,-4.232299053199999861e+01
1.310650650699999975e+00,-5.751994801699999726e+01,-5.785220274999999646e+01,-4.127864254100000352e+01,-6.202710697300000220e+01,-4.258028216000000299e+01
1.330660660699999998e+00,-5.852869908699999968e+01,-5.867534021400000199e+01,-4.083895758999999970e+01,-5.950482282000000112e+01,-4.201000259700000328e+01
1.350670670700000020e+00,-5.516820816999999977e+01,-5.806239086499999758e+01,-4.023320798499999995e+01,-6.092151845200000082e+01,-4.139180577199999789e+01
1.370680680700000043e+00,-5.593183515399999806e+01,-5.715927742000000222e+01,-3.920412804699999754e+01,-6.320007881200000099e+01,-4.101424550299999794e+01
1.390690690700000065e+00,-5.808861628599999705e+01,-5.642252003899999835e+01,-3.851156715300000144e+01,-5.983054856500000085e+01,-4.069466163700000294e+01
1.410700700700000088e+00,-5.733532210799999973e+01,-5.591967885599999732e+01,-3.772103858700000245e+01,-6.055793044699999683e+01,-3.999674560599999751e+01
1.430710710700000110e+00,-5.472216503199999948e+01,-5.554179915400000311e+01,-3.742847286500000337e+01,-5.983541697599999765e+01,-3.955934053499999692e+01
1.450720720700000133e+00,-5.291961229999999716e+01,-5.273576843699999728e+01,-3.689014004900000288e+01,-6.090340405100000254e+01,-3.874832345000000089e+01
1.470730730700000155e+00,-5.098992839400000321e+01,-5.600166344600000201e+01,-3.629721637000000101e+01,-5.861931214199999829e+01,-3.713221345600000234e+01
1.490740740699999956e+00,-4.971630710000000164e+01,-5.191844460699999786e+01,-3.484104524899999689e+01,-5.992797473099999905e+01,-3.576560066500000090e+01
1.510750750799999986e+00,-4.996917243299999711e+01,-5.156750597599999963e+01,-3.381137944599999656e+01,-5.802478326699999656e+01,-3.489710005300000262e+01
1.530760760800000009e+00,-5.149160947200000038e+01,-5.543061050400000056e+01,-3.271854029099999650e+01,-6.765258721899999728e+01,-3.350933006999999719e+01
1.550770770800000031e+00,-4.795781482999999668e+01,-5.935518022400000149e+01,-3.205432904100000258e+01,-7.088045827099999485e+01,-3.237420023800000024e+01
1.570780780800000054e+00,-4.924083913900000198e+01,-6.946218008399999633e+01,-3.193804078999999874e+01,-7.088415448799999297e+01,-3.162549224400000014e+01
1.590790790799999854e+00,-4.912256826699999834e+01,-5.676780863100000118e+01,-3.199949915699999892e+01,-6.228631683100000060e+01,-3.133185031100000018e+01
1.610800800799999877e+00,-5.675463142099999914e+01,-5.607285109699999737e+01,-3.260088909099999910e+01,-6.864305957499999522e+01,-3.118389687499999852e+01
1.630810810799999899e+00,-5.844356738599999801e+01,-5.361250390000000010e+01,-3.168867141699999834e+01,-6.093971022200000220e+01,-3.052205518699999942e+01
1.650820820799999922e+00,-5.266518721599999964e+01,-5.929628463899999957e+01,-3.124913337399999946e+01,-6.604584411599999783e+01,-2.987442405799999889e+01
1.670830830799999944e+00,-5.109021417799999654e+01,-5.628127983299999926e+01,-3.033571031900000037e+01,-5.612054740100000316e+01,-2.916566264300000100e+01
1.690840840799999967e+00,-4.539853450300000048e+01,-5.457984213900000015e+01,-3.010716368199999948e+01,-5.502061382499999809e+01,-2.838510516799999905e+01
1.710850850899999998e+00,-4.424136521199999805e+01,-6.159616191899999649e+01,-3.005524801500000009e+01,-5.330781886700000172e+01,-2.757683486599999867e+01
1.730860860900000020e+00,-4.468223464599999772e+01,-6.418692626300000370e+01,-3.034646217599999929e+01,-5.598348521999999861e+01,-2.753763138300000080e+01
1.750870870900000043e+00,-4.438898953700000050e+01,-6.305413718100000153e+01,-3.094157367800000102e+01,-5.455320436699999931e+01,-2.789436016799999862e+01
1.770880880900000065e+00,-4.529647584199999955e+01,-6.189171662900000115e+01,-3.223733951999999903e+01,-5.598184868900000311e+01,-2.833958659600000018e+01
1.790890890900000088e+00,-4.734382039100000128e+01,-5.131478644999999972e+01,-3.359994507999999769e+01,-5.382720924699999898e+01,-2.882280899399999896e+01
1.810900900900000110e+00,-4.881548823600000020e+01,-4.973370864399999647e+01,-3.487695703199999997e+01,-5.357570668900000044e+01,-2.929847749099999987e+01
1.830910910900000133e+00,-4.994380165599999799e+01,-5.011334100700000249e+01,-3.549347268999999727e+01,-5.700105140200000164e+01,-2.987381107099999866e+01
