freq_GHz,S21_dB,S31_dB,S41_dB,S51_dB,S61_dB
1.000000000000000021e-02,-7.103524063899999419e+01,-7.336243859200000372e+01,-7.878595272500000135e+01,-8.317538665700000422e+01,-8.034128330800000128e+01
3.001001001000000099e-02,-8.588931721999999525e+01,-7.362424965200000315e+01,-7.485349318900000526e+01,-7.853295301800000061e+01,-7.590765955700000234e+01
5.002002002000000003e-02,-8.440104212999999334e+01,-9.127179421499999989e+01,-7.616719797199999675e+01,-8.653481429299999661e+01,-8.312301100000000531e+01
7.003003002999999560e-02,-7.429733206199999529e+01,-7.151692906200000266e+01,-8.624384446499999513e+01,-7.505942506700000649e+01,-8.755043765300000302e+01
9.004004004000000505e-02,-7.912316003499999795e+01,-7.876514384499999721e+01,-7.598793215899999609e+01,-7.969026029200000494e+01,-8.181494049699999493e+01
1.100500500500000006e-01,-8.115746842800000138e+01,-7.808180082100000163e+01,-7.683992713000000663e+01,-8.889598134000000584e+01,-8.484179848499999821e+01
1.300600600600000101e-01,-8.274583305000000166e+01,-8.457786201400000436e+01,-7.874768715899999449e+01,-8.207006686100000081e+01,-8.013207319699999687e+01
1.500700700700000056e-01,-8.082491795200000695e+01,-8.222132656399999462e+01,-8.912593280299999776e+01,-8.350447437699999398e+01,-8.697304846000000111e+01
1.700800800800000012e-01,-8.089725255199999765e+01,-7.617356875599999455e+01,-9.096459259499999916e+01,-8.409169129999999370e+01,-7.852662586499999975e+01
1.900900900899999968e-01,-7.766438437700000463e+01,-7.753507768999999428e+01,-8.054808468000000232e+01,-8.827281602099999702e+01,-8.002454468099999474e+01
2.101001000999999924e-01,-9.998576466000000096e+01,-7.900792899699999339e+01,-7.883684993200000690e+01,-9.076376736999999650e+01,-9.243153505799999436e+01
2.301101101100000157e-01,-8.454473039699999504e+01,-7.952580469199999413e+01,-7.729589324500000203e+01,-7.826205513600000074e+01,-7.877491267999999991e+01
2.501201201200000113e-01,-7.679716317700000161e+01,-7.346952924100000359e+01,-7.688455335999999818e+01,-7.442913389900000709e+01,-9.346838439900000139e+01
2.701301301299999791e-01,-7.745163654300000644e+01,-7.639972281400000043e+01,-7.727310044499999719e+01,-7.849652588099999662e+01,-7.723276110000000472e+01
2.901401401400000024e-01,-7.344607454600000551e+01,-7.541033572099999560e+01,-8.229212518200000659e+01,-8.141835601900000086e+01,-8.053581033400000422e+01
3.101501501499999702e-01,-7.849958385899999769e+01,-8.520744916300000682e+01,-7.830136919599999601e+01,-8.658885247999999990e+01,-7.383796517000000392e+01
3.301601601600000491e-01,-7.911312643700000535e+01,-7.668454600699999446e+01,-8.293408506699999805e+01,-8.148079309300000261e+01,-7.623648776500000679e+01
3.501701701700000169e-01,-8.523540769100000603e+01,-8.044503264899999806e+01,-8.251732067999999742e+01,-7.447617329800000618e+01,-7.520587566099999322e+01
3.701801801799999847e-01,-7.709943628599999954e+01,-7.316156630800000471e+01,-7.541652774199999953e+01,-8.269157643900000210e+01,-7.749906883299999549e+01
3.901901901900000080e-01,-7.522663161100000195e+01,-7.899082438199999956e+01,-7.123517748400000471e+01,-7.618570037899999647e+01,-7.452910911700000440e+01
4.102002001999999758e-01,-7.570757347500000378e+01,-8.416396491400000457e+01,-7.665025690299999894e+01,-8.245839607599999965e+01,-6.818473803599999883e+01
4.302102102099999992e-01,-7.914698711100000139e+01,-7.071974025999999469e+01,-7.297155261000000337e+01,-8.344976286399999310e+01,-7.464948567499999399e+01
4.502202202200000225e-01,-7.779573514599999839e+01,-7.281273256900000490e+01,-7.478169736399999579e+01,-8.110885889300000429e+01,-7.670750802000000590e+01
4.702302302300000458e-01,-7.395625470199999540e+01,-7.868442317000000230e+01,-7.328114972400000227e+01,-7.490712222099999451e+01,-7.146914528599999983e+01
4.902402402400000136e-01,-7.144035673099999428e+01,-7.925021719500000472e+01,-7.970124393800000462e+01,-9.170239737900000421e+01,-7.033224275599999942e+01
5.102502502500000370e-01,-7.195943158100000403e+01,-7.087235238499999923e+01,-7.169454724599999906e+01,-7.898576198799999304e+01,-6.731578167700000392e+01
5.302602602599999493e-01,-7.388857204100000331e+01,-8.222423904000000050e+01,-7.147885342099999662e+01,-8.046126559699999348e+01,-6.865029815399999791e+01
5.502702702699999726e-01,-7.102202944900000148e+01,-7.555542123700000445e+01,-6.852611704699999962e+01,-7.285640901499999700e+01,-6.470481689499999334e+01
5.702802802799999959e-01,-7.841122615400000484e+01,-7.829006083500000557e+01,-6.535267131700000220e+01,-7.091589268200000618e+01,-6.355749689900000021e+01
