freq_GHz,S21_dB,S31_dB,S41_dB,S51_dB,S61_dB
1.000000000000000021e-02,-7.783241586100000120e+01,-8.955116690699999538e+01,-7.101080994999999518e+01,-7.401573063499999705e+01,-7.571111199300000294e+01
3.001001001000000099e-02,-7.811620847999999739e+01,-7.708013108999999474e+01,-7.494960808899999449e+01,-7.837589192299999752e+01,-7.990942664499999637e+01
5.002002002000000003e-02,-7.504139351400000635e+01,-8.532473468400000627e+01,-8.298145745499999748e+01,-9.198844466299999567e+01,-8.192119919799999650e+01
7.003003002999999560e-02,-8.285862930700000106e+01,-9.131300981600000455e+01,-7.829841618999999753e+01,-8.818025432400000341e+01,-7.937785973799999795e+01
9.004004004000000505e-02,-8.082957046100000298e+01,-7.964731803600000148e+01,-7.866540840899999409e+01,-8.295792979899999864e+01,-7.954570843199999786e+01
1.100500500500000006e-01,-8.071673619000000599e+01,-8.794573206399999776e+01,-7.686337053399999775e+01,-7.641093188000000680e+01,-8.122669536899999798e+01
1.300600600600000101e-01,-8.631034588599999324e+01,-7.569677435500000229e+01,-7.996991137400000582e+01,-8.851461069500000178e+01,-7.862144434900000078e+01
1.500700700700000056e-01,-8.274618209599999830e+01,-8.281051014099999463e+01,-9.112769176000000471e+01,-7.726425290199999552e+01,-8.402385218800000644e+01
1.700800800800000012e-01,-7.999598584199999607e+01,-8.235863950200000261e+01,-8.334366520199999684e+01,-8.463159265000000175e+01,-7.643958628999999405e+01
1.900900900899999968e-01,-9.678275893999999369e+01,-7.692323756499999377e+01,-8.017945828099999517e+01,-8.843932293599999639e+01,-7.714260398300000077e+01
2.101001000999999924e-01,-8.258358147399999893e+01,-9.013741637299999354e+01,-8.976086267799999519e+01,-8.835261276100000316e+01,-8.759331079199999692e+01
2.301101101100000157e-01,-8.541104300499999624e+01,-9.212737139200000058e+01,-7.633936030600000322e+01,-7.770191859999999906e+01,-7.750704395299999305e+01
2.501201201200000113e-01,-7.846996352899999749e+01,-8.952408122299999604e+01,-8.813636778000000049e+01,-8.159525132999999641e+01,-8.114612140200000567e+01
