freq_GHz,S21_dB,S31_dB,S41_dB,S51_dB,S61_dB
1.000000000000000021e-02,-7.133091763299999855e+01,-8.213680361999999491e+01,-7.446278429299999857e+01,-7.749966060699999559e+01,-7.451612828800000443e+01
3.001001001000000099e-02,-7.417724623799999506e+01,-7.564250840200000425e+01,-8.866240553900000521e+01,-8.654030548900000497e+01,-8.332447475200000042e+01
5.002002002000000003e-02,-8.007608786500000519e+01,-8.615756231000000298e+01,-9.041584256900000582e+01,-9.543504246999999907e+01,-8.541207069499999704e+01
7.003003002999999560e-02,-7.598251370900000268e+01,-7.795526469499999678e+01,-7.723438932000000534e+01,-8.469549904900000570e+01,-8.091319722999999442e+01
9.004004004000000505e-02,-8.651814320399999758e+01,-7.887984506300000476e+01,-9.870172512400000642e+01,-8.154595094200000460e+01,-8.347001282899999808e+01
1.100500500500000006e-01,-8.676638325899999415e+01,-9.338855668200000082e+01,-8.066918566900000087e+01,-7.619474979199999609e+01,-7.952027791000000434e+01
1.300600600600000101e-01,-8.568689297400000271e+01,-7.820156056199999739e+01,-8.128452593900000522e+01,-7.488569268099999476e+01,-7.665051004400000068e+01
1.500700700700000056e-01,-7.501151074899999571e+01,-8.177750991199999930e+01,-7.597074382600000320e+01,-7.935181036299999846e+01,-7.953718575199999918e+01
1.700800800800000012e-01,-7.680349093899999957e+01,-7.476812276200000440e+01,-8.176407781100000705e+01,-8.056278815599999632e+01,-8.801247668999999973e+01
1.900900900899999968e-01,-9.018230574800000454e+01,-8.544910160300000257e+01,-8.650958903000000078e+01,-8.502825032100000158e+01,-7.476053297500000383e+01
2.101001000999999924e-01,-8.089951711499999476e+01,-8.887061648899999966e+01,-8.474091193399999611e+01,-7.569877870400000575e+01,-8.360966414400000701e+01
2.301101101100000157e-01,-7.904129957799999318e+01,-7.918373415700000351e+01,-8.194837556100000597e+01,-8.181012278299999707e+01,-8.367546304399999713e+01
2.501201201200000113e-01,-8.591427752900000314e+01,-8.042962315699999465e+01,-7.472447442700000408e+01,-8.471243220099999860e+01,-7.991018491600000573e+01
2.701301301299999791e-01,-8.085807825300000218e+01,-7.762273387300000138e+01,-8.090711306699999739e+01,-8.103821923700000696e+01,-7.340872057699999687e+01
2.901401401400000024e-01,-7.131500596200000075e+01,-7.710287098499999558e+01,-7.990515407099999834e+01,-7.944529190999999457e+01,-8.433782191900000669e+01
3.101501501499999702e-01,-8.114747277300000405e+01,-7.850565604400000552e+01,-8.334001962899999683e+01,-7.540143049799999631e+01,-8.369560556199999724e+01
