freq_GHz,S21_dB,S31_dB,S41_dB,S51_dB,S61_dB
1.000000000000000021e-02,-7.406214969399999859e+01,-7.077879160300000194e+01,-7.844269512399999655e+01,-8.319493281900000170e+01,-9.505819362200000455e+01
3.001001001000000099e-02,-8.405347853300000338e+01,-7.710380030000000318e+01,-9.114188937299999793e+01,-8.480706726399999695e+01,-7.253299985499999991e+01
5.002002002000000003e-02,-7.657319101599999556e+01,-8.555577404199999592e+01,-8.972191818599999635e+01,-9.460197828399999764e+01,-8.314256973400000561e+01
7.003003002999999560e-02,-7.911538969900000495e+01,-8.494798379200000227e+01,-7.829800231400000143e+01,-8.045304091699999560e+01,-7.749772943799999325e+01
9.004004004000000505e-02,-7.765325756599999352e+01,-8.088537766599999657e+01,-7.820454750199999694e+01,-8.085993415900000514e+01,-7.738049317200000132e+01
1.100500500500000006e-01,-8.169175873599999704e+01,-8.983318727500000023e+01,-8.024425076800000056e+01,-8.070498984399999642e+01,-8.194070161999999868e+01
1.300600600600000101e-01,-7.535098861100000533e+01,-7.799020547499999623e+01,-7.825256730499999946e+01,-8.287104583699999694e+01,-7.851818716200000381e+01
1.500700700700000056e-01,-8.477990712800000495e+01,-8.079603637600000354e+01,-7.677905330599999445e+01,-9.077559370900000602e+01,-8.939976332899999534e+01
1.700800800800000012e-01,-7.722838578600000403e+01,-8.839537126199999761e+01,-7.368523244200000022e+01,-7.232402113499999530e+01,-7.472316200000000208e+01
1.900900900899999968e-01,-7.861519166499999756e+01,-7.679557057099999895e+01,-9.086359250700000700e+01,-8.663767365100000006e+01,-7.934009639299999606e+01
2.101001000999999924e-01,-8.187364661899999874e+01,-8.177506455099999982e+01,-8.449855962099999829e+01,-7.720612651800000492e+01,-8.289220191500000112e+01
2.301101101100000157e-01,-8.618631475600000158e+01,-8.761968951100000425e+01,-8.091230004499999495e+01,-8.164580034499999783e+01,-7.348153484600000240e+01
2.501201201200000113e-01,-7.857499081000000274e+01,-7.416789399699999308e+01,-7.685889378000000249e+01,-7.721219898299999329e+01,-8.515864171799999838e+01
2.701301301299999791e-01,-8.972340127299999324e+01,-8.290116139600000622e+01,-7.645778982000000212e+01,-8.193073807499999361e+01,-7.481008072800000264e+01
2.901401401400000024e-01,-8.495780783499999700e+01,-7.620251360000000318e+01,-8.628076363700000684e+01,-8.511660841200000505e+01,-7.398180503400000418e+01
3.101501501499999702e-01,-8.215852422499999363e+01,-7.462972629499999755e+01,-8.837042102899999918e+01,-7.220461557900000571e+01,-7.525021136099999808e+01
3.301601601600000491e-01,-8.333282941400000254e+01,-8.140563109599999336e+01,-1.024275887499999982e+02,-7.544318072400000119e+01,-7.417703287899999509e+01
3.501701701700000169e-01,-7.830691585099999941e+01,-8.943209787000000688e+01,-8.187291625500000691e+01,-7.943594849699999827e+01,-7.428046910800000546e+01
3.701801801799999847e-01,-7.055582253299999707e+01,-7.769384017100000506e+01,-7.724375726399999564e+01,-9.064821739900000352e+01,-7.550789005000000031e+01
3.901901901900000080e-01,-7.937626615800000707e+01,-8.680584247800000242e+01,-7.477297765400000173e+01,-7.987643411000000526e+01,-7.815774729899999329e+01
4.102002001999999758e-01,-7.500354155700000547e+01,-7.550139174199999559e+01,-7.043382569300000284e+01,-7.326387186499999871e+01,-6.805321228699999381e+01
