freq_GHz,S21_dB,S31_dB,S41_dB,S51_dB,S61_dB
1.000000000000000021e-02,-7.398431126799999902e+01,-7.439396337799999515e+01,-7.929743227400000194e+01,-7.096615156299999683e+01,-7.446542173299999945e+01
3.001001001000000099e-02,-7.614075903799999878e+01,-7.695459059099999877e+01,-7.472279829800000073e+01,-8.181808033299999749e+01,-7.345328903799999409e+01
5.002002002000000003e-02,-9.249125831300000300e+01,-8.040262575399999889e+01,-8.315387870399999315e+01,-8.048759442499999750e+01,-7.673765144499999735e+01
7.003003002999999560e-02,-8.116012163099999555e+01,-9.001163742399999990e+01,-8.783004009200000439e+01,-8.545394976199999348e+01,-7.875469688699999438e+01
9.004004004000000505e-02,-7.906835867200000223e+01,-8.496479038100000025e+01,-8.578365669100000446e+01,-8.621055651999999725e+01,-9.224674299599999472e+01
1.100500500500000006e-01,-7.706037662999999327e+01,-8.002135628300000292e+01,-7.344507738400000108e+01,-8.096566696300000388e+01,-7.287626493800000560e+01
1.300600600600000101e-01,-7.631615595099999894e+01,-7.609190183799999829e+01,-7.874022387099999776e+01,-7.978767086499999550e+01,-8.017296604099999513e+01
1.500700700700000056e-01,-7.846935004399999514e+01,-8.913298438699999338e+01,-8.806786452299999723e+01,-9.206323949400000117e+01,-8.608756457600000545e+01
1.700800800800000012e-01,-7.637045659800000408e+01,-8.239085823899999639e+01,-8.175348995599999569e+01,-8.088845617799999843e+01,-8.471140226299999654e+01
1.900900900899999968e-01,-7.423323662999999328e+01,-8.716123686400000281e+01,-7.724625866200000246e+01,-8.554938597800000366e+01,-7.486414292800000680e+01
2.101001000999999924e-01,-8.030792807400000299e+01,-8.246137969800000178e+01,-9.108765468400000032e+01,-8.593137177500000234e+01,-8.087344793399999787e+01
2.301101101100000157e-01,-7.934424259499999721e+01,-7.715602510200000097e+01,-7.839199350399999844e+01,-8.948539253200000587e+01,-7.489772565699999518e+01
2.501201201200000113e-01,-8.759040771899999811e+01,-8.923159674199999358e+01,-8.382454668699999445e+01,-8.122364253300000314e+01,-7.323669402800000228e+01
2.701301301299999791e-01,-7.735571548999999436e+01,-7.496213710099999616e+01,-8.519299103599999512e+01,-8.095017643200000634e+01,-7.770617250099999751e+01
2.901401401400000024e-01,-7.632172854399999551e+01,-8.140027862600000219e+01,-8.878690622599999926e+01,-7.817025828600000636e+01,-8.037590403500000491e+01
3.101501501499999702e-01,-7.600203236000000118e+01,-7.910316964300000109e+01,-8.630891202700000520e+01,-7.361247734900000239e+01,-7.828545523699999364e+01
3.301601601600000491e-01,-8.123918010600000628e+01,-7.653192571499999985e+01,-7.980533751800000175e+01,-8.034567281399999672e+01,-8.192229680500000200e+01
