freq_GHz,S21_dB,S31_dB,S41_dB,S51_dB,S61_dB
1.000000000000000021e-02,-8.169396344400000487e+01,-7.383055277399999738e+01,-7.317035366999999724e+01,-8.690560670799999343e+01,-9.540215666800000349e+01
3.001001001000000099e-02,-7.542075678599999833e+01,-7.627183749300000670e+01,-8.523946881899999539e+01,-7.248655764800000156e+01,-8.059540702900000042e+01
5.002002002000000003e-02,-7.896276590799999440e+01,-7.707696961099999555e+01,-7.832735467700000243e+01,-8.933499747300000138e+01,-1.113797513899999956e+02
7.003003002999999560e-02,-8.140027466399999412e+01,-7.741527869899999814e+01,-7.894931695699999352e+01,-8.133746266900000421e+01,-8.079731234499999459e+01
9.004004004000000505e-02,-8.470241098799999691e+01,-7.800186480499999675e+01,-8.012848725300000297e+01,-8.563540896799999302e+01,-7.652815273199999524e+01
1.100500500500000006e-01,-8.104438994599999546e+01,-7.951762893000000076e+01,-8.178479219000000455e+01,-8.244982118800000137e+01,-8.032689998200000048e+01
1.300600600600000101e-01,-8.453014116800000011e+01,-7.671518032100000539e+01,-8.602594135900000083e+01,-8.584220091299999922e+01,-7.771273046700000009e+01
1.500700700700000056e-01,-9.690087548699999331e+01,-8.627805673100000661e+01,-7.949583298500000694e+01,-8.434578329699999699e+01,-8.063121603700000151e+01
1.700800800800000012e-01,-7.838609241199999644e+01,-7.775921178800000177e+01,-9.884719154200000446e+01,-9.265732783599999323e+01,-7.802100317100000382e+01
1.900900900899999968e-01,-1.034993437199999988e+02,-8.152362196599999322e+01,-8.545344580100000087e+01,-7.743493149500000072e+01,-7.824996704599999475e+01
2.101001000999999924e-01,-8.333328961200000151e+01,-9.168473093900000492e+01,-7.780993583299999727e+01,-8.291040029299999503e+01,-8.425800649800000031e+01
2.301101101100000157e-01,-7.682991047400000184e+01,-8.756428522800000280e+01,-8.281235517199999663e+01,-7.597692510599999594e+01,-8.523625092100000700e+01
2.501201201200000113e-01,-8.034731137900000419e+01,-9.085423846800000547e+01,-8.610272490699999537e+01,-7.838063628599999788e+01,-7.532887407600000529e+01
2.701301301299999791e-01,-8.229215015299999436e+01,-8.124952023999999540e+01,-8.067787816899999598e+01,-8.707747072899999807e+01,-7.949349992999999870e+01
2.901401401400000024e-01,-9.333766824699999631e+01,-8.393028525200000445e+01,-7.492361723999999867e+01,-7.958178892799999460e+01,-7.594741659999999683e+01
3.101501501499999702e-01,-8.025764815399999463e+01,-7.756252204999999833e+01,-7.302424442000000226e+01,-8.535945537800000693e+01,-8.047724423200000388e+01
