freq_GHz,S21_dB,S31_dB,S41_dB,S51_dB,S61_dB
1.000000000000000021e-02,-7.509802625499999351e+01,-7.026252770700000383e+01,-7.420824572300000455e+01,-7.510368899700000611e+01,-6.878286006300000111e+01
3.001001001000000099e-02,-7.636176562500000387e+01,-9.026996581500000616e+01,-7.320883818400000109e+01,-7.766181370300000708e+01,-8.829224634199999855e+01
5.002002002000000003e-02,-7.960948222999999757e+01,-7.833690751400000352e+01,-7.956509511599999485e+01,-9.181883052000000589e+01,-7.984226986599999520e+01
7.003003002999999560e-02,-7.902987132900000233e+01,-7.615648034900000596e+01,-9.010616094700000644e+01,-9.183038021400000162e+01,-8.398899119399999336e+01
9.004004004000000505e-02,-7.541810979900000689e+01,-7.804446690300000000e+01,-9.467388481899999420e+01,-8.239792212099999347e+01,-7.730387795699999742e+01
1.100500500500000006e-01,-8.750146224200000233e+01,-8.668543342899999971e+01,-8.044737086099999601e+01,-8.011104476299999533e+01,-8.795001948399999492e+01
1.300600600600000101e-01,-8.127467612200000247e+01,-8.229585232200000178e+01,-8.446746482199999662e+01,-7.594153950400000497e+01,-7.728474099999999680e+01
1.500700700700000056e-01,-7.775845261599999958e+01,-8.381363913500000251e+01,-7.817513629699999456e+01,-7.707278204899999707e+01,-7.878836246999999560e+01
1.700800800800000012e-01,-8.204526664099999778e+01,-8.012347790900000177e+01,-8.218340210700000625e+01,-8.016925241600000618e+01,-7.585578274300000601e+01
1.900900900899999968e-01,-7.785292659399999593e+01,-7.714229063400000541e+01,-8.134769846999999743e+01,-7.908868515199999649e+01,-7.556279511099999979e+01
2.101001000999999924e-01,-8.312440863199999797e+01,-9.241602274400000283e+01,-8.190005407799999659e+01,-7.745038960899999836e+01,-8.756613498599999446e+01
2.301101101100000157e-01,-8.357367414700000552e+01,-7.563543902000000685e+01,-7.723574251200000162e+01,-7.615543481999999642e+01,-7.379102248099999883e+01
2.501201201200000113e-01,-7.334645079700000281e+01,-7.525729727700000637e+01,-8.362394263699999897e+01,-8.471257647800000257e+01,-8.432795049300000301e+01
2.701301301299999791e-01,-8.177181270699999516e+01,-8.096647549899999774e+01,-7.729024353100000155e+01,-7.974760492000000056e+01,-8.311273095699999658e+01
2.901401401400000024e-01,-7.871047132699999338e+01,-8.566364457999999615e+01,-7.801777359899999453e+01,-8.159164825300000246e+01,-7.770118844700000693e+01
3.101501501499999702e-01,-7.839627470099999584e+01,-8.625990142800000626e+01,-8.864942063799999517e+01,-7.955053314399999920e+01,-8.156254240699999514e+01
3.301601601600000491e-01,-7.854781329499999742e+01,-8.762655004799999858e+01,-8.139021544099999517e+01,-7.982320364299999937e+01,-7.814994088800000327e+01
3.501701701700000169e-01,-7.896775485800000638e+01,-9.547434315700000695e+01,-7.869455114999999523e+01,-7.981551110399999516e+01,-8.554480836099999408e+01
3.701801801799999847e-01,-8.115889266300000315e+01,-7.953413289399999542e+01,-8.140470221600000400e+01,-8.241590960499999596e+01,-7.170653911099999789e+01
3.901901901900000080e-01,-8.203835824700000501e+01,-8.298419712099999401e+01,-7.407675047399999357e+01,-8.786657473200000368e+01,-7.701947694800000477e+01
4.102002001999999758e-01,-7.927327224399999750e+01,-7.921314671000000374e+01,-7.930913248400000271e+01,-8.409930341199999759e+01,-7.762144403000000636e+01
4.302102102099999992e-01,-7.806840259499999490e+01,-8.035183834199999353e+01,-7.770809712499999478e+01,-7.847572599900000512e+01,-7.896820591899999897e+01
4.502202202200000225e-01,-7.848929501499999617e+01,-7.369238732499999855e+01,-7.796265086299999325e+01,-8.540833322999999666e+01,-7.455780026099999702e+01
4.702302302300000458e-01,-7.613316990100000226e+01,-7.886146410700000331e+01,-7.108915986399999554e+01,-7.633532435399999372e+01,-8.022915867300000059e+01
4.902402402400000136e-01,-8.069101222700000164e+01,-8.367067537600000549e+01,-8.563741597099999581e+01,-8.597484900599999946e+01,-6.902639370999999358e+01
5.102502502500000370e-01,-7.595196388200000115e+01,-7.722405360800000551e+01,-7.097449511700000357e+01,-8.218338909499999545e+01,-6.830750179499999319e+01
5.302602602599999493e-01,-7.579445321000000035e+01,-7.574211565299999904e+01,-7.599219816100000457e+01,-8.426000783700000341e+01,-7.539837341099999435e+01
5.502702702699999726e-01,-7.514739387900000622e+01,-7.443749161300000594e+01,-7.389492935600000578e+01,-8.047888096500000188e+01,-6.476987849699999344e+01
5.702802802799999959e-01,-8.345701044099999422e+01,-8.289326818099999628e+01,-7.467746287200000666e+01,-8.053436366600000440e+01,-6.649995155499999555e+01
5.902902902899999082e-01,-6.937520914499999947e+01,-6.813356719499999770e+01,-7.528786527900000181e+01,-7.131146653099999355e+01,-6.117042271900000117e+01
6.103003002999999316e-01,-6.792921136100000012e+01,-7.542141184300000134e+01,-6.605196232100000486e+01,-7.194933578100000204e+01,-5.991985059299999961e+01
6.303103103099999549e-01,-7.007960277399999427e+01,-7.377513139399999886e+01,-6.594188186600000279e+01,-8.455625333800000476e+01,-6.097144327299999844e+01
6.503203203200000893e-01,-7.450273344100000372e+01,-7.690194596999999987e+01,-6.282503411799999782e+01,-7.349423500199999637e+01,-5.703216504800000308e+01
6.703303303300000016e-01,-6.769394295300000408e+01,-6.285883315299999907e+01,-5.980703404100000142e+01,-7.440905248599999311e+01,-5.564088746099999838e+01
6.903403403400000249e-01,-6.465601482900000008e+01,-6.785035629700000470e+01,-6.021341619199999684e+01,-6.813155751099999691e+01,-5.435970423100000204e+01
7.103503503500000482e-01,-6.813295568099999855e+01,-5.948286607800000070e+01,-5.724561702100000105e+01,-6.752112485499999650e+01,-5.143055489399999658e+01
7.303603603599999605e-01,-6.018445129199999855e+01,-5.796919659600000330e+01,-5.459676042499999937e+01,-6.850132357399999705e+01,-4.974761885099999859e+01
7.503703703699999839e-01,-5.668581548899999945e+01,-5.779937106399999891e+01,-5.351176147500000013e+01,-8.839342276799999354e+01,-4.888033545999999774e+01
7.703803803800000072e-01,-6.156634411900000003e+01,-5.844461054700000346e+01,-5.334816718799999791e+01,-6.749286827199999550e+01,-4.782541203899999971e+01
7.903903903900000305e-01,-6.097796242500000119e+01,-5.626713542699999948e+01,-5.183604248200000342e+01,-6.273368124699999981e+01,-4.670027417099999667e+01
8.104004003999999428e-01,-6.366486472100000071e+01,-5.920896936900000185e+01,-4.963854161999999803e+01,-6.953995605199999375e+01,-4.547297969699999953e+01
8.304104104099999661e-01,-5.786211213200000003e+01,-5.677955462599999947e+01,-4.933735252099999968e+01,-6.307867780699999827e+01,-4.561777125399999733e+01
8.504204204199999895e-01,-5.666960477700000354e+01,-5.289304826800000114e+01,-5.007263706999999897e+01,-6.588702216699999781e+01,-4.576132287899999795e+01
8.704304304299999018e-01,-5.461484286400000343e+01,-5.222932100700000291e+01,-4.923835158699999681e+01,-6.197393464299999977e+01,-4.593972094400000117e+01
8.904404404400000361e-01,-5.569831952300000211e+01,-5.273838006900000153e+01,-4.796222168999999980e+01,-6.085748190700000038e+01,-4.609930665800000327e+01
9.104504504500000595e-01,-5.950353708499999783e+01,-5.620750439300000068e+01,-4.555702203999999966e+01,-5.892120675000000318e+01,-4.642621484200000026e+01
9.304604604600000828e-01,-6.003759268200000321e+01,-5.387767975300000245e+01,-4.454274351499999796e+01,-5.796273980299999806e+01,-4.738835547000000048e+01
9.504704704699999951e-01,-5.761151860500000055e+01,-5.332418561499999754e+01,-4.447082047600000010e+01,-5.914251371900000009e+01,-4.715273632800000314e+01
9.704804804800000184e-01,-6.019624970400000308e+01,-5.787321281900000258e+01,-4.469958196999999700e+01,-6.068358349799999729e+01,-4.691424777699999993e+01
9.904904904900000417e-01,-5.770980956500000048e+01,-6.106378214600000121e+01,-4.553383981300000016e+01,-6.441814064300000098e+01,-4.819248348800000059e+01
1.010500500500000065e+00,-6.014688495400000079e+01,-5.789381864300000302e+01,-4.647973056299999683e+01,-6.504190072400000133e+01,-4.818992314500000163e+01
1.030510510500000088e+00,-5.996985551000000214e+01,-5.840654010499999771e+01,-4.630767991199999756e+01,-6.161505115799999999e+01,-4.871563842500000163e+01
1.050520520500000110e+00,-6.408297442699999635e+01,-6.164837024599999893e+01,-4.569723814500000003e+01,-6.089814520299999856e+01,-4.878273895600000287e+01
1.070530530499999911e+00,-6.079144080399999694e+01,-5.684331142199999931e+01,-4.594375554599999845e+01,-6.267352667899999830e+01,-4.830826733600000011e+01
1.090540540499999933e+00,-6.351603125999999833e+01,-5.930888598300000325e+01,-4.611048739400000329e+01,-6.166732578799999942e+01,-4.780979799499999672e+01
1.110550550599999964e+00,-7.783475251100000492e+01,-6.069618955400000004e+01,-4.573969976899999779e+01,-6.268988937700000008e+01,-4.716901294200000194e+01
1.130560560599999986e+00,-6.787513699999999517e+01,-6.956782847899999922e+01,-4.486369404700000274e+01,-6.589138894299999549e+01,-4.577375174800000224e+01
1.150570570600000009e+00,-6.566148805500000663e+01,-6.271876372799999899e+01,-4.577805218299999979e+01,-6.771757727099999613e+01,-4.510055282300000101e+01
1.170580580599999809e+00,-6.463237666700000261e+01,-6.014835209600000354e+01,-4.401651009999999786e+01,-6.413480586699999719e+01,-4.472325528900000080e+01
1.190590590599999832e+00,-6.018371088199999974e+01,-6.184446593100000200e+01,-4.240741524100000248e+01,-6.789294160100000397e+01,-4.483898415099999823e+01
1.210600600599999854e+00,-6.230551937700000309e+01,-5.923346535099999954e+01,-4.159408750699999757e+01,-6.059394200100000205e+01,-4.453717653700000056e+01
1.230610610599999877e+00,-6.947087784599999338e+01,-6.077258894500000252e+01,-4.002229022400000247e+01,-5.836610417600000034e+01,-4.410302164600000197e+01
1.250620620599999899e+00,-7.436432842099999618e+01,-5.946504615199999932e+01,-3.925412846100000053e+01,-6.579918974400000309e+01,-4.322268730999999775e+01
1.270630630599999922e+00,-6.906846511400000566e+01,-6.030185134100000255e+01,-3.827067952499999848e+01,-6.228839415000000201e+01,-4.284744466299999743e+01
1.290640640599999944e+00,-7.684926848800000698e+01,-5.491168166899999648e+01,-3.783406343099999702e+01,-6.777241870100000654e+01,-4.152324056700000199e+01
1.310650650699999975e+00,-6.005529905600000262e+01,-6.164306899799999684e+01,-3.805209680899999825e+01,-6.277254418999999785e+01,-4.151743023200000238e+01
1.330660660699999998e+00,-6.526595116900000448e+01,-5.470828510999999850e+01,-3.756169902199999910e+01,-6.122956264999999831e+01,-4.154642132099999685e+01
1.350670670700000020e+00,-5.617761611099999897e+01,-5.486034319499999867e+01,-3.710437730900000020e+01,-6.287311817300000172e+01,-4.108895840800000343e+01
1.370680680700000043e+00,-5.670162082200000242e+01,-5.643099594200000269e+01,-3.633027214500000213e+01,-6.421401853499999390e+01,-3.999270095400000002e+01
1.390690690700000065e+00,-6.160604384900000241e+01,-5.819053622700000261e+01,-3.587434738900000042e+01,-5.981465160799999836e+01,-3.990714366400000301e+01
1.410700700700000088e+00,-6.871754525599999397e+01,-5.927417336100000256e+01,-3.494403288000000174e+01,-6.285961888100000294e+01,-3.953130113000000279e+01
1.430710710700000110e+00,-5.819492306699999773e+01,-5.569188084700000019e+01,-3.470987938399999706e+01,-5.965452691000000129e+01,-3.820660031999999973e+01
1.450720720700000133e+00,-5.800825037199999912e+01,-5.397224585000000019e+01,-3.423372395300000193e+01,-6.045040980299999944e+01,-3.725778339499999703e+01
1.470730730700000155e+00,-5.435054494700000305e+01,-5.300357841400000325e+01,-3.311252323899999794e+01,-6.662872988399999485e+01,-3.565814791999999755e+01
1.490740740699999956e+00,-5.489817861400000254e+01,-5.360814093900000188e+01,-3.190940442300000157e+01,-6.516510913400000504e+01,-3.435553712699999807e+01
1.510750750799999986e+00,-5.293603207200000327e+01,-5.233607011200000159e+01,-3.075888594999999981e+01,-6.664966942200000233e+01,-3.322069870699999683e+01
1.530760760800000009e+00,-4.888199335699999892e+01,-5.308931009599999840e+01,-2.968717184100000139e+01,-5.625111486200000144e+01,-3.197039207699999963e+01
1.550770770800000031e+00,-4.751886044199999759e+01,-5.119398219499999669e+01,-2.854327357300000045e+01,-5.447273264900000100e+01,-3.084758680599999892e+01
1.570780780800000054e+00,-4.790673975600000034e+01,-5.062338571800000153e+01,-2.832946647700000042e+01,-5.341194437400000083e+01,-3.019267241000000013e+01
1.590790790799999854e+00,-5.017352455200000350e+01,-4.799931081500000118e+01,-2.843138043200000098e+01,-5.506588114699999892e+01,-2.977254569600000167e+01
1.610800800799999877e+00,-4.850158506100000011e+01,-4.484221224200000222e+01,-2.932062036299999974e+01,-5.673222830499999958e+01,-2.978828870599999945e+01
1.630810810799999899e+00,-5.001613906400000076e+01,-4.495421294599999840e+01,-2.908818233699999922e+01,-5.286597925600000281e+01,-2.947400594599999835e+01
1.650820820799999922e+00,-4.922248560500000281e+01,-4.635774108100000035e+01,-2.876497264200000004e+01,-5.881266288799999842e+01,-2.922409956999999991e+01
1.670830830799999944e+00,-5.113904303199999646e+01,-4.499465069000000028e+01,-2.861775544500000024e+01,-5.532580003799999702e+01,-2.883254392499999952e+01
1.690840840799999967e+00,-4.629477994500000193e+01,-4.376603049599999906e+01,-2.850006547999999995e+01,-5.464296032600000075e+01,-2.830799734700000059e+01
1.710850850899999998e+00,-4.529407704500000165e+01,-4.468994977399999868e+01,-2.844102433899999838e+01,-5.070580855299999712e+01,-2.773793370499999966e+01
1.730860860900000020e+00,-4.442645525700000064e+01,-4.549782454199999648e+01,-2.821726087200000066e+01,-5.235415220800000213e+01,-2.774490670999999864e+01
1.750870870900000043e+00,-4.502828955399999700e+01,-4.669760867600000154e+01,-2.837394670899999838e+01,-5.308742148999999699e+01,-2.830017691899999832e+01
1.770880880900000065e+00,-4.486175337299999910e+01,-4.991905156899999696e+01,-2.885755872000000011e+01,-5.331173298200000232e+01,-2.859993323300000156e+01
1.790890890900000088e+00,-4.523706238700000171e+01,-6.038730509700000226e+01,-2.982205641399999863e+01,-5.715279849499999898e+01,-2.900983230399999968e+01
1.810900900900000110e+00,-4.737042859099999959e+01,-5.165892928000000239e+01,-3.127008245100000039e+01,-5.584683965499999658e+01,-2.919503822300000095e+01
1.830910910900000133e+00,-4.945806920399999740e+01,-5.059445338199999753e+01,-3.302206152800000183e+01,-5.397960194600000250e+01,-2.974233502899999948e+01
1.850920920900000155e+00,-5.293075279199999983e+01,-4.978352777900000348e+01,-3.541165738400000151e+01,-6.006375499300000342e+01,-3.077542317400000016e+01
1.870930930900000178e+00,-5.367262144200000051e+01,-5.079122591200000159e+01,-3.894648693599999945e+01,-6.125702895799999936e+01,-3.140174587299999942e+01
1.890940940900000200e+00,-5.465712024799999824e+01,-5.283962026999999750e+01,-4.295778395800000027e+01,-5.642047972999999672e+01,-3.175578987600000147e+01
1.910950951000000009e+00,-5.550040280599999676e+01,-5.655424082399999719e+01,-4.550246250699999706e+01,-5.371543467699999752e+01,-3.211326217399999905e+01
1.930960961000000031e+00,-5.126566562899999724e+01,-6.001985277099999649e+01,-4.158445276599999829e+01,-5.644330431200000220e+01,-3.231309013900000338e+01
1.950970971000000054e+00,-5.100889832299999682e+01,-5.607294230000000113e+01,-3.814758459499999788e+01,-5.785671426500000081e+01,-3.194551699499999842e+01
1.970980981000000076e+00,-5.319511882900000188e+01,-5.379919432799999868e+01,-3.675485876399999796e+01,-8.055452995299999941e+01,-3.169072286600000155e+01
1.990990991000000099e+00,-5.184048965499999895e+01,-5.322163678599999770e+01,-3.612655535500000070e+01,-5.738114891200000045e+01,-3.140648284599999940e+01
2.011001000999999899e+00,-5.331981480900000037e+01,-5.460595326100000335e+01,-3.538469133899999974e+01,-5.738568410799999953e+01,-3.082269465999999980e+01
2.031011010999999922e+00,-5.181276975200000123e+01,-4.898992638099999652e+01,-3.449539682399999663e+01,-5.551212616099999764e+01,-3.059545712999999978e+01
2.051021020999999944e+00,-5.266965936300000095e+01,-4.604201745400000334e+01,-3.365699618699999718e+01,-5.648125961699999920e+01,-2.986472264000000010e+01
2.071031030999999967e+00,-5.276211458600000270e+01,-4.453479371499999928e+01,-3.287577327099999991e+01,-5.946487258700000211e+01,-2.963481056299999850e+01
2.091041040999999989e+00,-4.919474347500000277e+01,-4.541898851900000267e+01,-3.236275844600000084e+01,-5.825462612900000181e+01,-2.954716107599999830e+01
2.111051051100000020e+00,-4.841596109599999664e+01,-4.535509744800000220e+01,-3.198173717499999924e+01,-6.678706079699999520e+01,-2.926186950099999962e+01
2.131061061100000043e+00,-4.752626467999999704e+01,-4.532428829300000217e+01,-3.228042423899999847e+01,-5.885702029499999810e+01,-2.883375589299999930e+01
2.151071071100000065e+00,-4.770862365699999685e+01,-4.647090308500000333e+01,-3.256902322399999861e+01,-5.239575532599999974e+01,-2.878600024099999999e+01
