freq_GHz,S21_dB,S31_dB,S41_dB,S51_dB,S61_dB
1.000000000000000021e-02,-7.584340313399999900e+01,-7.998116710300000420e+01,-7.423404540800000007e+01,-7.750568494499999872e+01,-7.622530548100000658e+01
3.001001001000000099e-02,-7.440595261199999300e+01,-8.589233908299999598e+01,-7.649853346199999748e+01,-8.154095648000000551e+01,-7.234966498100000365e+01
5.002002002000000003e-02,-7.821282277500000646e+01,-9.032499036000000103e+01,-8.343190540499999486e+01,-7.756670754900000020e+01,-8.446810597500000029e+01
7.003003002999999560e-02,-7.741939789799999971e+01,-7.944143900699999961e+01,-8.898391474299999970e+01,-8.110423743900000204e+01,-7.740103840800000512e+01
9.004004004000000505e-02,-9.119650104299999782e+01,-8.236054403100000343e+01,-8.392714046899999403e+01,-7.846665512399999898e+01,-8.153785836500000528e+01
1.100500500500000006e-01,-7.905444997499999715e+01,-8.483077508099999875e+01,-9.740408280500000160e+01,-8.137132490599999812e+01,-8.267817635900000539e+01
1.300600600600000101e-01,-7.991063246699999922e+01,-8.193987484800000232e+01,-7.600856358599999396e+01,-7.895927510999999299e+01,-7.717189906699999824e+01
1.500700700700000056e-01,-8.507052876100000560e+01,-7.771802184199999886e+01,-9.159792533399999570e+01,-7.932821312800000157e+01,-8.592637738499999500e+01
1.700800800800000012e-01,-8.837973516899999993e+01,-9.093430902100000424e+01,-8.234779544699999576e+01,-7.966333771700000455e+01,-7.832112916699999516e+01
1.900900900899999968e-01,-8.479566387500000246e+01,-7.832780687199999647e+01,-7.432712112100000468e+01,-7.262063240999999891e+01,-7.495105649500000311e+01
2.101001000999999924e-01,-8.282214910499999405e+01,-7.476377344399999458e+01,-7.864769904599999961e+01,-9.409232372399999633e+01,-8.150100043000000483e+01
2.301101101100000157e-01,-8.416942915100000278e+01,-9.606782567099999426e+01,-7.173364735399999859e+01,-7.405463170000000162e+01,-8.119550796800000114e+01
2.501201201200000113e-01,-7.647256811399999776e+01,-8.570186854300000334e+01,-7.298083162899999365e+01,-8.161912130999999704e+01,-7.757057654000000468e+01
2.701301301299999791e-01,-8.121068420299999957e+01,-7.729458213799999555e+01,-7.803226888999999744e+01,-9.406169253000000197e+01,-7.728079211899999734e+01
2.901401401400000024e-01,-8.362528509899999563e+01,-7.620139724000000570e+01,-8.340235733699999798e+01,-7.613014785000000018e+01,-8.113678611699999976e+01
3.101501501499999702e-01,-7.634019166100000575e+01,-7.298506308999999703e+01,-8.119105579200000022e+01,-8.027754316200000062e+01,-8.250098845099999778e+01
3.301601601600000491e-01,-8.319028661000000113e+01,-7.836986416300000258e+01,-7.522857563300000550e+01,-8.885769543000000681e+01,-7.406716496200000677e+01
3.501701701700000169e-01,-7.227432284399999673e+01,-9.272383967700000085e+01,-7.781867931300000407e+01,-7.858295351300000675e+01,-7.716660334600000226e+01
3.701801801799999847e-01,-7.686158259100000123e+01,-7.234573985400000140e+01,-7.262541454099999783e+01,-7.552138331099999391e+01,-7.824083454399999482e+01
3.901901901900000080e-01,-7.747383746299999530e+01,-7.922001802799999837e+01,-7.239240539200000057e+01,-8.057317673100000377e+01,-8.851794464699999310e+01
4.102002001999999758e-01,-7.201050675400000500e+01,-7.078249492199999793e+01,-7.210873329700000056e+01,-7.769163765499999386e+01,-7.139204579299999409e+01
4.302102102099999992e-01,-7.402195455999999751e+01,-7.516533687700000144e+01,-9.405952740499999720e+01,-7.746061258999999666e+01,-7.341530333900000471e+01
4.502202202200000225e-01,-7.656621130599999958e+01,-8.612142115000000331e+01,-7.943899829699999771e+01,-8.213989872499999478e+01,-8.319558195599999806e+01
4.702302302300000458e-01,-8.270724204299999371e+01,-7.355827852900000607e+01,-6.896832232699999565e+01,-7.490590053900000100e+01,-6.896932674900000393e+01
4.902402402400000136e-01,-7.918773371100000702e+01,-8.314854813700000591e+01,-7.007022924899999339e+01,-1.042357983600000040e+02,-7.576310693700000343e+01
5.102502502500000370e-01,-8.220697042000000465e+01,-7.301325643699999546e+01,-7.263964996100000349e+01,-8.502024134299999503e+01,-7.726935624700000460e+01
5.302602602599999493e-01,-7.374748863199999960e+01,-8.156220592399999703e+01,-6.977124710399999685e+01,-8.279243926300000567e+01,-7.082951937999999359e+01
5.502702702699999726e-01,-7.440604961699999365e+01,-7.544966938400000345e+01,-6.678587693999999431e+01,-7.253405309199999351e+01,-6.906544611500000030e+01
5.702802802799999959e-01,-7.720259904600000311e+01,-6.939460040199999469e+01,-6.321423187999999982e+01,-7.356913883999999371e+01,-6.481914946000000555e+01
5.902902902899999082e-01,-7.147795621999999582e+01,-7.849911201599999799e+01,-6.149071814599999897e+01,-8.292164769100000399e+01,-6.332338015999999925e+01
6.103003002999999316e-01,-7.530221522399999401e+01,-7.505760213099999589e+01,-5.892153371599999900e+01,-8.420148423999999920e+01,-6.348126107699999920e+01
6.303103103099999549e-01,-7.193073568200000523e+01,-9.290067208000000676e+01,-5.602987656700000230e+01,-8.162285717700000021e+01,-6.120123672799999781e+01
6.503203203200000893e-01,-7.370414224699999295e+01,-7.880573250899999493e+01,-5.460216013000000146e+01,-7.483126662099999749e+01,-5.912426973600000224e+01
6.703303303300000016e-01,-6.574057237799999598e+01,-6.847647339899999963e+01,-5.264745836299999837e+01,-6.524800014900000633e+01,-5.555903977500000224e+01
6.903403403400000249e-01,-7.099202769100000410e+01,-6.568445039600000257e+01,-5.091636050900000043e+01,-7.926835411000000420e+01,-5.246749993400000278e+01
7.103503503500000482e-01,-6.239684459400000094e+01,-6.142606275400000015e+01,-4.917436815700000352e+01,-7.008479105600000025e+01,-5.064618977500000341e+01
7.303603603599999605e-01,-5.841622903799999733e+01,-5.801046492700000101e+01,-4.737429017099999840e+01,-6.794158083400000692e+01,-4.856945816100000002e+01
7.503703703699999839e-01,-5.661995821600000056e+01,-5.656503898700000121e+01,-4.723257772000000188e+01,-7.077040606100000275e+01,-4.728493772299999875e+01
7.703803803800000072e-01,-5.826400258000000321e+01,-5.990096348899999867e+01,-4.735706307200000253e+01,-6.297354623199999679e+01,-4.610544219199999816e+01
7.903903903900000305e-01,-5.480490363500000228e+01,-5.849074838199999959e+01,-4.626896875799999975e+01,-6.589429249100000163e+01,-4.435184517900000145e+01
8.104004003999999428e-01,-5.552108279699999827e+01,-6.126604090099999667e+01,-4.539123032500000221e+01,-6.939047304800000404e+01,-4.404702349800000150e+01
8.304104104099999661e-01,-5.372754055899999770e+01,-6.233457638499999831e+01,-4.526967811899999816e+01,-6.268366490999999741e+01,-4.343814574400000339e+01
8.504204204199999895e-01,-5.186774477400000194e+01,-5.628391810699999809e+01,-4.595854578299999815e+01,-6.035737373599999955e+01,-4.378863596299999728e+01
8.704304304299999018e-01,-5.028321111500000029e+01,-5.338304473800000238e+01,-4.453839368900000295e+01,-6.269032503799999745e+01,-4.289217687299999682e+01
8.904404404400000361e-01,-5.350326308199999659e+01,-5.383543569799999773e+01,-4.397276034099999720e+01,-5.712093107700000161e+01,-4.233540175899999980e+01
9.104504504500000595e-01,-5.318092648999999739e+01,-5.622599377099999884e+01,-4.341680778100000282e+01,-5.796235767699999997e+01,-4.262191016999999960e+01
9.304604604600000828e-01,-5.346900230699999668e+01,-5.569060912100000138e+01,-4.350739362400000232e+01,-5.676029033999999740e+01,-4.258146848900000236e+01
9.504704704699999951e-01,-5.421710377800000202e+01,-5.459080549200000121e+01,-4.369795791100000315e+01,-5.917195846100000267e+01,-4.351428099900000035e+01
9.704804804800000184e-01,-5.404472976200000289e+01,-5.687695636200000138e+01,-4.417294060500000086e+01,-6.185213390300000214e+01,-4.504514319700000158e+01
9.904904904900000417e-01,-5.425651021800000251e+01,-6.068620868600000051e+01,-4.534699747500000200e+01,-6.628175929200000382e+01,-4.604839734600000156e+01
1.010500500500000065e+00,-5.528760651999999709e+01,-7.278442054900000358e+01,-4.612721566300000120e+01,-6.567869260599999848e+01,-4.715534820300000263e+01
1.030510510500000088e+00,-5.486420971599999774e+01,-6.198721651999999693e+01,-4.583436267500000127e+01,-6.140598904499999833e+01,-4.780221348900000322e+01
1.050520520500000110e+00,-5.821945208500000035e+01,-6.969569016100000169e+01,-4.534477297299999776e+01,-6.286719553599999699e+01,-4.806862573000000083e+01
1.070530530499999911e+00,-6.381302964000000344e+01,-5.432402378700000156e+01,-4.613866153699999728e+01,-6.168350463099999814e+01,-4.746526168300000137e+01
1.090540540499999933e+00,-6.262280845099999738e+01,-6.169428475899999853e+01,-4.686752283900000293e+01,-6.559769355699999949e+01,-4.766155169700000016e+01
1.110550550599999964e+00,-6.216952700299999890e+01,-5.655400360699999851e+01,-4.685214132400000153e+01,-6.459689907700000333e+01,-4.608858680400000196e+01
1.130560560599999986e+00,-6.311132313299999907e+01,-6.063126076000000353e+01,-4.625639765199999687e+01,-6.408504059000000552e+01,-4.560718129499999662e+01
1.150570570600000009e+00,-6.155189757400000161e+01,-6.400429812000000140e+01,-4.566430609199999680e+01,-7.698446952300000135e+01,-4.420709484000000344e+01
1.170580580599999809e+00,-7.032066199800000561e+01,-6.444928073600000573e+01,-4.528757216999999713e+01,-6.819139649299999917e+01,-4.391499129599999662e+01
1.190590590599999832e+00,-6.702336145200000317e+01,-6.610080634800000610e+01,-4.480043400200000292e+01,-6.867952427999999543e+01,-4.445386667199999664e+01
